xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,cadence,cadence_type
85,85,1047.0,0.5,523.5,0.25,25128,12,76,2,n1950-2,,,,,,0
85,85,1047.0,1.0,523.5,0.5,25128,24,85,1,n1934-2,,,,,,0
85,85,1047.0,1.0,523.5,0.5,25128,24,88,1,n1935-2,,,,,,0
85,85,1047.5,0.5,523.75,0.25,25140,12,64,2,n1951-2,,,,,,0
85,85,1048.0,0.5,524.0,0.25,25152,12,71,2,n1952-2,,,,,,0
85,85,1048.0,0.5,524.0,0.25,25152,12,74,2,n1953-2,,,,,,0
85,85,1048.0,1.0,524.0,0.5,25152,24,83,1,n1936-2,,,,,,0
85,85,1048.0,1.0,524.0,0.5,25152,24,86,1,n1937-2,,,,,,0
85,85,1048.5,0.5,524.25,0.25,25164,12,64,2,n1954-2,,,,,,0
85,85,1049.0,0.5,524.5,0.25,25176,12,69,2,n1955-2,,,,,,0
85,85,1049.0,1.0,524.5,0.5,25176,24,85,1,n1939-2,,,,,,0
85,85,1049.0,1.0,524.5,0.5,25176,24,81,1,n1938-2,,,,,,0
85,85,1049.0,0.5,524.5,0.25,25176,12,73,2,n1956-2,,,,,,0
85,85,1049.5,0.5,524.75,0.25,25188,12,64,2,n1957-2,,,,,,0
86,86,1050.0,1.0,525.0,0.5,25200,24,52,5,n1992-2,,,,,,0
86,86,1050.0,1.0,525.0,0.5,25200,24,40,5,n1991-2,V,1.5,6/8,,,0
86,86,1050.0,0.5,525.0,0.25,25200,12,68,2,n1973-2,,,,,,0
86,86,1050.0,0.5,525.0,0.25,25200,12,71,2,n1974-2,,,,,,0
86,86,1050.5,0.5,525.25,0.25,25212,12,64,2,n1975-2,,,,,,0
86,86,1051.0,1.0,525.5,0.5,25224,24,83,1,n1964-2,,,,,,0
86,86,1051.0,1.0,525.5,0.5,25224,24,80,1,n1963-2,,,,,,0
86,86,1051.0,0.5,525.5,0.25,25224,12,71,2,n1977-2,,,,,,0
86,86,1051.0,0.5,525.5,0.25,25224,12,68,2,n1976-2,,,,,,0
86,86,1051.5,0.5,525.75,0.25,25236,12,64,2,n1978-2,,,,,,0
86,86,1052.0,0.5,526.0,0.25,25248,12,69,2,n1979-2,,,,,,0
86,86,1052.0,0.5,526.0,0.25,25248,12,73,2,n1980-2,,,,,,0
86,86,1052.0,1.0,526.0,0.5,25248,24,81,1,n1965-2,,,,,,0
86,86,1052.0,1.0,526.0,0.5,25248,24,85,1,n1966-2,,,,,,0
86,86,1052.5,0.5,526.25,0.25,25260,12,64,2,n1981-2,,,,,,0
86,86,1053.0,1.0,526.5,0.5,25272,24,83,1,n1967-2,,,,,,0
86,86,1053.0,0.5,526.5,0.25,25272,12,74,2,n1983-2,,,,,,0
86,86,1053.0,1.0,526.5,0.5,25272,24,86,1,n1968-2,,,,,,0
86,86,1053.0,0.5,526.5,0.25,25272,12,71,2,n1982-2,V7,1.5,6/8,,,0
86,86,1053.5,0.5,526.75,0.25,25284,12,64,2,n1984-2,,,,,,0
86,86,1054.0,1.0,527.0,0.5,25296,24,85,1,n1970-2,,,,,,0
86,86,1054.0,0.5,527.0,0.25,25296,12,69,2,n1985-2,,,,,,0
86,86,1054.0,0.5,527.0,0.25,25296,12,73,2,n1986-2,,,,,,0
86,86,1054.0,1.0,527.0,0.5,25296,24,81,1,n1969-2,,,,,,0
86,86,1054.5,0.5,527.25,0.25,25308,12,64,2,n1987-2,,,,,,0
86,86,1055.0,1.0,527.5,0.5,25320,24,83,1,n1972-2,,,,,,0
86,86,1055.0,1.0,527.5,0.5,25320,24,80,1,n1971-2,,,,,,0
86,86,1055.0,0.5,527.5,0.25,25320,12,71,2,n1989-2,,,,,,0
86,86,1055.0,0.5,527.5,0.25,25320,12,68,2,n1988-2,,,,,,0
86,86,1055.5,0.5,527.75,0.25,25332,12,64,2,n1990-2,,,,,,0
87,87,1056.0,1.0,528.0,0.5,25344,24,57,5,n2022-2,,,,,,0
87,87,1056.0,0.5,528.0,0.25,25344,12,69,2,n2004-2,,,,,,0
87,87,1056.0,0.5,528.0,0.25,25344,12,64,2,n2003-2,,,,,,0
87,87,1056.0,1.0,528.0,0.5,25344,24,45,5,n2021-2,I,1.0,6/8,,,0
87,87,1056.5,0.5,528.25,0.25,25356,12,61,2,n2005-2,,,,,,0
87,87,1057.0,1.0,528.5,0.5,25368,24,73,1,n1996-2,,,,,,0
87,87,1057.0,0.5,528.5,0.25,25368,12,69,2,n2007-2,,,,,,0
87,87,1057.0,0.5,528.5,0.25,25368,12,64,2,n2006-2,,,,,,0
87,87,1057.0,1.0,528.5,0.5,25368,24,81,1,n1997-2,,,,,,0
87,87,1057.5,0.5,528.75,0.25,25380,12,61,2,n2008-2,,,,,,0
87,87,1058.0,1.0,529.0,0.5,25392,24,83,1,n1999-2,,,,,,0
87,87,1058.0,1.0,529.0,0.5,25392,24,76,1,n1998-2,,,,,,0
87,87,1058.0,0.5,529.0,0.25,25392,12,71,2,n2010-2,,,,,,0
87,87,1058.0,0.5,529.0,0.25,25392,12,68,2,n2009-2,V,0.5,6/8,,,0
87,87,1058.5,0.5,529.25,0.25,25404,12,64,2,n2011-2,,,,,,0
87,87,1059.0,0.5,529.5,0.25,25416,12,73,2,n2013-2,,,,,,0
87,87,1059.0,0.5,529.5,0.25,25416,12,69,2,n2012-2,I,0.5,6/8,,,0
87,87,1059.0,1.0,529.5,0.5,25416,24,81,1,n2000-2,,,,,,0
87,87,1059.0,1.0,529.5,0.5,25416,24,85,1,n2001-2,,,,,,0
87,87,1059.5,0.5,529.75,0.25,25428,12,64,2,n2014-2,,,,,,0
87,87,1060.0,1.0,530.0,0.5,25440,24,42,5,n2026-2,vi,0.5,6/8,,,0
87,87,1060.0,1.0,530.0,0.5,25440,24,54,5,n2027-2,,,,,,0
87,87,1060.0,0.5,530.0,0.25,25440,12,69,2,n2015-2,,,,,,0
87,87,1060.0,0.5,530.0,0.25,25440,12,73,2,n2016-2,,,,,,0
87,87,1060.5,0.5,530.25,0.25,25452,12,66,2,n2017-2,,,,,,0
87,87,1061.0,0.5,530.5,0.25,25464,12,71,2,n2018-2,,,,,,0
87,87,1061.0,0.5,530.5,0.25,25464,12,74,2,n2019-2,,,,,,0
87,87,1061.0,1.0,530.5,0.5,25464,24,50,5,n2029-2,,,,,,0
87,87,1061.0,1.0,530.5,0.5,25464,24,38,5,n2028-2,ii6,0.5,6/8,,,0
87,87,1061.5,0.5,530.75,0.25,25476,12,66,2,n2020-2,,,,,,0
88,88,1062.0,1.0,531.0,0.5,25488,24,40,5,n2058-2,V(64),1.0,6/8,,,0
88,88,1062.0,0.5,531.0,0.25,25488,12,69,3,n2040-2,,,,,,0
88,88,1062.0,1.0,531.0,0.5,25488,24,52,5,n2059-2,,,,,,0
88,88,1062.0,0.5,531.0,0.25,25488,12,73,3,n2041-2,,,,,,0
88,88,1062.5,0.5,531.25,0.25,25500,12,64,3,n2042-2,,,,,,0
88,88,1063.0,1.0,531.5,0.5,25512,24,85,1,n2032-2,,,,,,0
88,88,1063.0,1.0,531.5,0.5,25512,24,81,1,n2031-2,,,,,,0
88,88,1063.0,0.5,531.5,0.25,25512,12,73,3,n2044-2,,,,,,0
88,88,1063.0,0.5,531.5,0.25,25512,12,69,3,n2043-2,,,,,,0
88,88,1063.5,0.5,531.75,0.25,25524,12,64,3,n2045-2,,,,,,0
88,88,1064.0,0.5,532.0,0.25,25536,12,71,3,n2047-2,,,,,,0
88,88,1064.0,1.0,532.0,0.5,25536,24,80,1,n2033-2,,,,,,0
88,88,1064.0,0.5,532.0,0.25,25536,12,68,3,n2046-2,V|HC,1.5,6/8,,HC,2
88,88,1064.0,1.0,532.0,0.5,25536,24,83,1,n2034-2,,,,,,0
88,88,1064.5,0.5,532.25,0.25,25548,12,64,3,n2048-2,,,,,,0
88,88,1065.0,0.5,532.5,0.25,25560,12,68,3,n2049-2,,,,,,0
88,88,1065.0,0.5,532.5,0.25,25560,12,71,3,n2050-2,,,,,,0
88,88,1065.0,2.0,532.5,1.0,25560,48,80,2,n2038-2,,,,,,0
88,88,1065.0,1.0,532.5,0.5,25560,24,83,1,n2035-2,,,,,,0
88,88,1065.5,0.5,532.75,0.25,25572,12,64,3,n2051-2,,,,,,0
88,88,1066.0,0.5,533.0,0.25,25584,12,68,3,n2052-2,,,,,,0
88,88,1066.0,0.5,533.0,0.25,25584,12,72,3,n2053-2,,,,,,0
88,88,1066.0,1.0,533.0,0.5,25584,24,84,1,n2036-2,,,,,,0
88,88,1066.5,0.5,533.25,0.25,25596,12,64,3,n2054-2,,,,,,0
88,88,1067.0,1.0,533.5,0.5,25608,24,85,1,n2037-2,,,,,,0
88,88,1067.0,1.0,533.5,0.5,25608,24,81,2,n2039-2,,,,,,0
88,88,1067.0,0.5,533.5,0.25,25608,12,73,3,n2056-2,,,,,,0
88,88,1067.0,0.5,533.5,0.25,25608,12,69,3,n2055-2,V(64),0.5,6/8,,,0
88,88,1067.5,0.5,533.75,0.25,25620,12,64,3,n2057-2,,,,,,0
89,89,1068.0,0.5,534.0,0.25,25632,12,73,3,n2071-2,,,,,,0
89,89,1068.0,1.0,534.0,0.5,25632,24,45,5,n2088-2,I,1.0,6/8,,,0
89,89,1068.0,0.5,534.0,0.25,25632,12,69,3,n2070-2,,,,,,0
89,89,1068.0,1.0,534.0,0.5,25632,24,57,5,n2089-2,,,,,,0
89,89,1068.5,0.5,534.25,0.25,25644,12,64,3,n2072-2,,,,,,0
89,89,1069.0,0.5,534.5,0.25,25656,12,69,3,n2073-2,,,,,,0
89,89,1069.0,1.0,534.5,0.5,25656,24,85,1,n2064-2,,,,,,0
89,89,1069.0,1.0,534.5,0.5,25656,24,81,1,n2063-2,,,,,,0
89,89,1069.0,0.5,534.5,0.25,25656,12,73,3,n2074-2,,,,,,0
89,89,1069.5,0.5,534.75,0.25,25668,12,64,3,n2075-2,,,,,,0
89,89,1070.0,1.0,535.0,0.5,25680,24,86,1,n2066-2,,,,,,0
89,89,1070.0,0.5,535.0,0.25,25680,12,71,3,n2076-2,V7,0.5,6/8,,,0
89,89,1070.0,0.5,535.0,0.25,25680,12,74,3,n2077-2,,,,,,0
89,89,1070.0,1.0,535.0,0.5,25680,24,83,1,n2065-2,,,,,,0
89,89,1070.5,0.5,535.25,0.25,25692,12,64,3,n2078-2,,,,,,0
89,89,1071.0,1.0,535.5,0.5,25704,24,88,1,n2068-2,,,,,,0
89,89,1071.0,1.0,535.5,0.5,25704,24,85,1,n2067-2,,,,,,0
89,89,1071.0,0.5,535.5,0.25,25704,12,76,3,n2080-2,,,,,,0
89,89,1071.0,0.5,535.5,0.25,25704,12,73,3,n2079-2,I,1.0,6/8,,,0
89,89,1071.5,0.5,535.75,0.25,25716,12,69,3,n2081-2,,,,,,0
89,89,1072.0,0.5,536.0,0.25,25728,12,73,3,n2082-2,,,,,,0
89,89,1072.0,1.0,536.0,0.5,25728,24,45,5,n2093-2,,,,,,0
89,89,1072.0,0.5,536.0,0.25,25728,12,76,3,n2083-2,,,,,,0
89,89,1072.0,1.0,536.0,0.5,25728,24,57,5,n2094-2,,,,,,0
89,89,1072.5,0.5,536.25,0.25,25740,12,69,3,n2084-2,,,,,,0
89,89,1073.0,1.0,536.5,0.5,25752,24,50,5,n2096-2,,,,,,0
89,89,1073.0,1.0,536.5,0.5,25752,24,38,5,n2095-2,IV,0.5,6/8,,,0
89,89,1073.0,0.5,536.5,0.25,25752,12,78,3,n2086-2,,,,,,0
89,89,1073.0,0.5,536.5,0.25,25752,12,74,3,n2085-2,,,,,,0
89,89,1073.5,0.5,536.75,0.25,25764,12,69,3,n2087-2,,,,,,0
90,90,1074.0,1.0,537.0,0.5,25776,24,40,5,n2118-2,V(64),1.0,6/8,,,0
90,90,1074.0,1.0,537.0,0.5,25776,24,52,5,n2119-2,,,,,,0
90,90,1074.0,0.5,537.0,0.25,25776,12,69,3,n2104-2,,,,,,0
90,90,1074.0,0.5,537.0,0.25,25776,12,73,3,n2105-2,,,,,,0
90,90,1074.5,0.5,537.25,0.25,25788,12,64,3,n2106-2,,,,,,0
90,90,1075.0,1.0,537.5,0.5,25800,24,85,1,n2099-2,,,,,,0
90,90,1075.0,0.5,537.5,0.25,25800,12,69,3,n2107-2,,,,,,0
90,90,1075.0,0.5,537.5,0.25,25800,12,73,3,n2108-2,,,,,,0
90,90,1075.0,1.0,537.5,0.5,25800,24,81,1,n2098-2,,,,,,0
90,90,1075.5,0.5,537.75,0.25,25812,12,64,3,n2109-2,,,,,,0
90,90,1076.0,1.0,538.0,0.5,25824,24,80,1,n2100-2,,,,,,0
90,90,1076.0,0.5,538.0,0.25,25824,12,71,3,n2111-2,,,,,,0
90,90,1076.0,0.5,538.0,0.25,25824,12,68,3,n2110-2,V,0.5,6/8,,,0
90,90,1076.0,1.0,538.0,0.5,25824,24,83,1,n2101-2,,,,,,0
90,90,1076.5,0.5,538.25,0.25,25836,12,64,3,n2112-2,,,,,,0
90,90,1077.0,1.0,538.5,0.5,25848,24,81,1,n2102-2,,,,,,0
90,90,1077.0,0.5,538.5,0.25,25848,12,69,3,n2113-2,I|PAC},2.75,6/8,,PAC,1
90,90,1077.5,0.5,538.75,0.25,25860,12,64,3,n2114-2,,,,,,0
90,90,1078.0,1.0,539.0,0.5,25872,24,57,5,n2123-2,,,,,,0
90,90,1078.0,0.5,539.0,0.25,25872,12,61,3,n2115-2,,,,,,0
90,90,1078.5,0.5,539.25,0.25,25884,12,64,3,n2116-2,,,,,,0
90,90,1079.0,1.0,539.5,0.5,25896,24,69,3,n2117-2,,,,,,0
90,90,1079.0,1.0,539.5,0.5,25896,24,45,5,n2124-2,,,,,,0
91,91,1080.0,0.25,540.0,0.125,25920,6,57,5,n2136-1,{,0.0,6/8,,,0
91,91,1080.0,1.0,540.0,0.5,25920,24,73,1,n2125-1,,,,,,0
91,91,1080.25,0.25,540.125,0.125,25926,6,64,5,n2137-1,,,,,,0
91,91,1080.5,0.25,540.25,0.125,25932,6,61,5,n2138-1,,,,,,0
91,91,1080.75,0.25,540.375,0.125,25938,6,64,5,n2139-1,,,,,,0
91,91,1081.0,1.5,540.5,0.75,25944,36,73,1,n2126-1,,,,,,0
91,91,1081.0,0.25,540.5,0.125,25944,6,57,5,n2140-1,,,,,,0
91,91,1081.25,0.25,540.625,0.125,25950,6,64,5,n2141-1,,,,,,0
91,91,1081.5,0.25,540.75,0.125,25956,6,61,5,n2142-1,,,,,,0
91,91,1081.75,0.25,540.875,0.125,25962,6,64,5,n2143-1,,,,,,0
91,91,1082.0,0.25,541.0,0.125,25968,6,57,5,n2144-1,,,,,,0
91,91,1082.25,0.25,541.125,0.125,25974,6,64,5,n2145-1,,,,,,0
91,91,1082.5,0.25,541.25,0.125,25980,6,59,5,n2146-1,V43,0.25,6/8,,,0
91,91,1082.5,0.5,541.25,0.25,25980,12,74,1,n2127-1,,,,,,0
91,91,1082.75,0.25,541.375,0.125,25986,6,64,5,n2147-1,,,,,,0
91,91,1083.0,0.25,541.5,0.125,25992,6,61,5,n2148-1,I,1.5,6/8,,,0
91,91,1083.0,0.5,541.5,0.25,25992,12,78,1,n2128-1,,,,,,0
91,91,1083.25,0.25,541.625,0.125,25998,6,64,5,n2149-1,,,,,,0
91,91,1083.5,0.5,541.75,0.25,26004,12,76,1,n2129-1,,,,,,0
91,91,1083.5,0.25,541.75,0.125,26004,6,57,5,n2150-1,,,,,,0
91,91,1083.75,0.25,541.875,0.125,26010,6,64,5,n2151-1,,,,,,0
91,91,1084.0,0.25,542.0,0.125,26016,6,61,5,n2152-1,,,,,,0
91,91,1084.25,0.25,542.125,0.125,26022,6,64,5,n2153-1,,,,,,0
91,91,1084.5,0.25,542.25,0.125,26028,6,57,5,n2154-1,,,,,,0
91,91,1084.5,0.5,542.25,0.25,26028,12,76,1,n2131-1,,,,,,0
91,91,1084.75,0.25,542.375,0.125,26034,6,64,5,n2155-1,,,,,,0
91,91,1085.0,0.25,542.5,0.125,26040,6,78,1,n2132-1,,,,,,0
91,91,1085.0,0.25,542.5,0.125,26040,6,61,5,n2156-1,,,,,,0
91,91,1085.25,0.25,542.625,0.125,26046,6,76,1,n2133-1,,,,,,0
91,91,1085.25,0.25,542.625,0.125,26046,6,64,5,n2157-1,,,,,,0
91,91,1085.5,0.25,542.75,0.125,26052,6,57,5,n2158-1,,,,,,0
91,91,1085.5,0.25,542.75,0.125,26052,6,74,1,n2134-1,,,,,,0
91,91,1085.75,0.25,542.875,0.125,26058,6,73,1,n2135-1,,,,,,0
91,91,1085.75,0.25,542.875,0.125,26058,6,64,5,n2159-1,,,,,,0
92,92,1086.0,0.5,543.0,0.25,26064,12,73,1,n2160-1,,,,,,0
92,92,1086.0,0.25,543.0,0.125,26064,6,56,5,n2172-1,V6,1.25,6/8,,,0
92,92,1086.25,0.25,543.125,0.125,26070,6,64,5,n2173-1,,,,,,0
92,92,1086.5,0.25,543.25,0.125,26076,6,63,5,n2174-1,,,,,,0
92,92,1086.5,0.5,543.25,0.25,26076,12,71,1,n2161-1,,,,,,0
92,92,1086.75,0.25,543.375,0.125,26082,6,64,5,n2175-1,,,,,,0
92,92,1087.0,0.25,543.5,0.125,26088,6,56,5,n2176-1,,,,,,0
92,92,1087.0,1.5,543.5,0.75,26088,36,71,1,n2162-1,,,,,,0
92,92,1087.25,0.25,543.625,0.125,26094,6,64,5,n2177-1,,,,,,0
92,92,1087.5,0.25,543.75,0.125,26100,6,63,5,n2178-1,,,,,,0
92,92,1087.75,0.25,543.875,0.125,26106,6,64,5,n2179-1,,,,,,0
92,92,1088.0,0.25,544.0,0.125,26112,6,56,5,n2180-1,,,,,,0
92,92,1088.25,0.25,544.125,0.125,26118,6,64,5,n2181-1,,,,,,0
92,92,1088.5,0.5,544.25,0.25,26124,12,73,1,n2163-1,,,,,,0
92,92,1088.5,0.25,544.25,0.125,26124,6,57,5,n2182-1,I,0.25,6/8,,,0
92,92,1088.75,0.25,544.375,0.125,26130,6,64,5,n2183-1,,,,,,0
92,92,1089.0,0.25,544.5,0.125,26136,6,58,5,n2184-1,#viio/ii,0.5,6/8,,,0
92,92,1089.0,1.0,544.5,0.5,26136,24,76,1,n2164-1,,,,,,0
92,92,1089.25,0.25,544.625,0.125,26142,6,64,5,n2185-1,,,,,,0
92,92,1089.5,0.25,544.75,0.125,26148,6,63,5,n2186-1,,,,,,0
92,92,1089.75,0.25,544.875,0.125,26154,6,64,5,n2187-1,,,,,,0
92,92,1090.0,0.25,545.0,0.125,26160,6,59,5,n2188-1,V43,0.5,6/8,,,0
92,92,1090.0,0.5,545.0,0.25,26160,12,74,1,n2165-1,,,,,,0
92,92,1090.25,0.25,545.125,0.125,26166,6,64,5,n2189-1,,,,,,0
92,92,1090.5,0.25,545.25,0.125,26172,6,63,5,n2190-1,,,,,,0
92,92,1090.75,0.25,545.375,0.125,26178,6,74,1,n2167-1,,,,,,0
92,92,1090.75,0.25,545.375,0.125,26178,6,64,5,n2191-1,,,,,,0
92,92,1091.0,0.25,545.5,0.125,26184,6,56,5,n2192-1,V,0.5,6/8,,,0
92,92,1091.0,0.25,545.5,0.125,26184,6,76,1,n2168-1,,,,,,0
92,92,1091.25,0.25,545.625,0.125,26190,6,64,5,n2193-1,,,,,,0
92,92,1091.25,0.25,545.625,0.125,26190,6,74,1,n2169-1,,,,,,0
92,92,1091.5,0.25,545.75,0.125,26196,6,73,1,n2170-1,,,,,,0
92,92,1091.5,0.25,545.75,0.125,26196,6,52,5,n2194-1,,,,,,0
92,92,1091.75,0.25,545.875,0.125,26202,6,71,1,n2171-1,,,,,,0
92,92,1091.75,0.25,545.875,0.125,26202,6,64,5,n2195-1,,,,,,0
93,93,1092.0,0.5,546.0,0.25,26208,12,71,1,n2196-1,,,,,,0
93,93,1092.0,0.25,546.0,0.125,26208,6,54,5,n2216-1,vi7,1.5,6/8,,,0
93,93,1092.25,0.25,546.125,0.125,26214,6,64,5,n2217-1,,,,,,0
93,93,1092.5,0.25,546.25,0.125,26220,6,63,5,n2218-1,,,,,,0
93,93,1092.5,0.5,546.25,0.25,26220,12,69,1,n2197-1,,,,,,0
93,93,1092.75,0.25,546.375,0.125,26226,6,64,5,n2219-1,,,,,,0
93,93,1093.0,1.0,546.5,0.5,26232,24,54,5,n2220-1,,,,,,0
93,93,1093.25,0.25,546.625,0.125,26238,6,69,1,n2199-1,,,,,,0
93,93,1093.5,0.25,546.75,0.125,26244,6,68,1,n2200-1,,,,,,0
93,93,1093.75,0.25,546.875,0.125,26250,6,69,1,n2201-1,,,,,,0
93,93,1094.0,0.25,547.0,0.125,26256,6,71,1,n2202-1,,,,,,0
93,93,1094.25,0.25,547.125,0.125,26262,6,69,1,n2203-1,,,,,,0
93,93,1094.5,0.25,547.25,0.125,26268,6,74,1,n2204-1,,,,,,0
93,93,1094.75,0.25,547.375,0.125,26274,6,73,1,n2205-1,,,,,,0
93,93,1095.0,0.25,547.5,0.125,26280,6,56,5,n2222-1,V6,1.5,6/8,,,0
93,93,1095.0,0.5,547.5,0.25,26280,12,70,1,n2206-1,,,,,,0
93,93,1095.25,0.25,547.625,0.125,26286,6,64,5,n2223-1,,,,,,0
93,93,1095.5,0.25,547.75,0.125,26292,6,63,5,n2224-1,,,,,,0
93,93,1095.5,0.5,547.75,0.25,26292,12,71,1,n2207-1,,,,,,0
93,93,1095.75,0.25,547.875,0.125,26298,6,64,5,n2225-1,,,,,,0
93,93,1096.0,1.0,548.0,0.5,26304,24,56,5,n2226-1,,,,,,0
93,93,1096.25,0.25,548.125,0.125,26310,6,71,1,n2209-1,,,,,,0
93,93,1096.5,0.25,548.25,0.125,26316,6,70,1,n2210-1,,,,,,0
93,93,1096.75,0.25,548.375,0.125,26322,6,71,1,n2211-1,,,,,,0
93,93,1097.0,0.25,548.5,0.125,26328,6,73,1,n2212-1,,,,,,0
93,93,1097.25,0.25,548.625,0.125,26334,6,71,1,n2213-1,,,,,,0
93,93,1097.5,0.25,548.75,0.125,26340,6,76,1,n2214-1,,,,,,0
93,93,1097.75,0.25,548.875,0.125,26346,6,74,1,n2215-1,,,,,,0
94,94,1098.0,0.25,549.0,0.125,26352,6,74,1,n2228-1,,,,,,0
94,94,1098.0,1.0,549.0,0.5,26352,24,57,5,n2252-1,I,0.5,6/8,,,0
94,94,1098.0,1.0,549.0,0.5,26352,24,64,5,n2253-1,,,,,,0
94,94,1098.25,0.25,549.125,0.125,26358,6,73,1,n2229-1,,,,,,0
94,94,1098.5,0.25,549.25,0.125,26364,6,72,1,n2230-1,,,,,,0
94,94,1098.75,0.25,549.375,0.125,26370,6,73,1,n2231-1,,,,,,0
94,94,1099.0,1.0,549.5,0.5,26376,24,54,5,n2254-1,vi,0.5,6/8,,,0
94,94,1099.0,0.25,549.5,0.125,26376,6,74,1,n2232-1,,,,,,0
94,94,1099.0,1.0,549.5,0.5,26376,24,57,5,n2255-1,,,,,,0
94,94,1099.25,0.25,549.625,0.125,26382,6,73,1,n2233-1,,,,,,0
94,94,1099.5,0.25,549.75,0.125,26388,6,72,1,n2234-1,,,,,,0
94,94,1099.75,0.25,549.875,0.125,26394,6,73,1,n2235-1,,,,,,0
94,94,1100.0,1.0,550.0,0.5,26400,24,59,5,n2257-1,,,,,,0
94,94,1100.0,0.25,550.0,0.125,26400,6,76,1,n2236-1,,,,,,0
94,94,1100.0,1.0,550.0,0.5,26400,24,50,5,n2256-1,ii6,0.5,6/8,,,0
94,94,1100.25,0.25,550.125,0.125,26406,6,74,1,n2237-1,,,,,,0
94,94,1100.5,0.25,550.25,0.125,26412,6,73,1,n2238-1,,,,,,0
94,94,1100.75,0.25,550.375,0.125,26418,6,74,1,n2239-1,,,,,,0
94,94,1101.0,1.0,550.5,0.5,26424,24,52,5,n2258-1,V|HC},1.5,6/8,,HC,2
94,94,1101.0,0.25,550.5,0.125,26424,6,73,1,n2240-1,,,,,,0
94,94,1101.0,1.0,550.5,0.5,26424,24,56,5,n2259-1,,,,,,0
94,94,1101.25,0.25,550.625,0.125,26430,6,71,1,n2241-1,,,,,,0
94,94,1101.5,0.25,550.75,0.125,26436,6,70,1,n2242-1,,,,,,0
94,94,1101.75,0.25,550.875,0.125,26442,6,71,1,n2243-1,,,,,,0
94,94,1102.0,0.25,551.0,0.125,26448,6,69,1,n2244-1,,,,,,0
94,94,1102.25,0.25,551.125,0.125,26454,6,68,1,n2245-1,,,,,,0
94,94,1102.5,0.25,551.25,0.125,26460,6,67,1,n2246-1,,,,,,0
94,94,1102.75,0.25,551.375,0.125,26466,6,68,1,n2247-1,,,,,,0
94,94,1103.0,0.25,551.5,0.125,26472,6,66,1,n2248-1,,,,,,0
94,94,1103.25,0.25,551.625,0.125,26478,6,64,1,n2249-1,,,,,,0
94,94,1103.5,0.25,551.75,0.125,26484,6,63,1,n2250-1,,,,,,0
94,94,1103.75,0.25,551.875,0.125,26490,6,64,1,n2251-1,,,,,,0
95,95,1104.0,0.25,552.0,0.125,26496,6,45,5,n2285-1,I{,1.5,6/8,,,0
95,95,1104.0,0.5,552.0,0.25,26496,12,69,1,n2262-1,,,,,,0
95,95,1104.0,0.5,552.0,0.25,26496,12,73,1,n2263-1,,,,,,0
95,95,1104.25,0.25,552.125,0.125,26502,6,57,5,n2286-1,,,,,,0
95,95,1104.5,1.0,552.25,0.5,26508,24,69,1,n2264-1,,,,,,0
95,95,1104.5,1.0,552.25,0.5,26508,24,73,1,n2265-1,,,,,,0
95,95,1104.5,0.25,552.25,0.125,26508,6,57,5,n2287-1,,,,,,0
95,95,1104.75,0.25,552.375,0.125,26514,6,57,5,n2288-1,,,,,,0
95,95,1105.0,0.25,552.5,0.125,26520,6,57,5,n2289-1,,,,,,0
95,95,1105.25,0.25,552.625,0.125,26526,6,57,5,n2290-1,,,,,,0
95,95,1105.5,0.5,552.75,0.25,26532,12,73,1,n2267-1,,,,,,0
95,95,1105.5,0.5,552.75,0.25,26532,12,70,1,n2266-1,,,,,,0
95,95,1105.5,0.25,552.75,0.125,26532,6,57,5,n2291-1,,,,,,0
95,95,1105.75,0.25,552.875,0.125,26538,6,57,5,n2292-1,,,,,,0
95,95,1106.0,0.25,553.0,0.125,26544,6,57,5,n2293-1,,,,,,0
95,95,1106.0,0.5,553.0,0.25,26544,12,71,1,n2268-1,,,,,,0
95,95,1106.0,0.5,553.0,0.25,26544,12,74,1,n2269-1,,,,,,0
95,95,1106.25,0.25,553.125,0.125,26550,6,57,5,n2294-1,,,,,,0
95,95,1106.5,0.25,553.25,0.125,26556,6,57,5,n2295-1,,,,,,0
95,95,1106.5,0.5,553.25,0.25,26556,12,72,1,n2270-1,,,,,,0
95,95,1106.5,0.5,553.25,0.25,26556,12,75,1,n2271-1,,,,,,0
95,95,1106.75,0.25,553.375,0.125,26562,6,57,5,n2296-1,,,,,,0
95,95,1107.0,1.0,553.5,0.5,26568,24,57,5,n2297-1,I,1.5,6/8,,,0
95,95,1107.0,0.25,553.5,0.125,26568,6,76,1,n2273-1,,,,,,0
95,95,1107.0,0.25,553.5,0.125,26568,6,73,1,n2272-1,,,,,,0
95,95,1107.25,0.25,553.625,0.125,26574,6,69,1,n2274-1,,,,,,0
95,95,1107.5,0.25,553.75,0.125,26580,6,71,1,n2275-1,,,,,,0
95,95,1107.75,0.25,553.875,0.125,26586,6,73,1,n2276-1,,,,,,0
95,95,1108.0,0.25,554.0,0.125,26592,6,74,1,n2277-1,,,,,,0
95,95,1108.25,0.25,554.125,0.125,26598,6,76,1,n2278-1,,,,,,0
95,95,1108.5,0.25,554.25,0.125,26604,6,78,1,n2279-1,,,,,,0
95,95,1108.75,0.25,554.375,0.125,26610,6,80,1,n2280-1,,,,,,0
