xml_mn,mn,onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,label,duration_qb,timesig,volta,globalkey,localkey,chord,numeral,chord_type,chord_label
46,46,203.0,0.5,203.0,0.5,1632,4,56,5,n592-2,V65,1.0,2/4,,a,I,V65,V,Mm7,1
46,46,203.0,0.25,203.0,0.25,1632,2,76,1,n585-2,,,,,,,,,,0
46,46,203.25,0.25,203.25,0.25,1634,2,74,1,n586-2,,,,,,,,,,0
46,46,203.5,0.25,203.5,0.25,1636,2,73,1,n587-2,,,,,,,,,,0
46,46,203.5,0.5,203.5,0.5,1636,4,64,5,n594-2,,,,,,,,,,0
46,46,203.5,0.5,203.5,0.5,1636,4,62,5,n593-2,,,,,,,,,,0
46,46,203.75,0.25,203.75,0.25,1638,2,71,1,n588-2,,,,,,,,,,0
47,47,204.0,0.25,204.0,0.25,1640,2,73,1,n595-2,,,,,,,,,,0
47,47,204.0,0.5,204.0,0.5,1640,4,57,5,n603-2,I,0.5,2/4,,a,I,I,I,M,1
47,47,204.25,0.25,204.25,0.25,1642,2,76,1,n596-2,,,,,,,,,,0
47,47,204.5,0.25,204.5,0.25,1644,2,69,1,n597-2,,,,,,,,,,0
47,47,204.5,0.5,204.5,0.5,1644,4,54,5,n604-2,vi,0.5,2/4,,a,I,vi,vi,m,1
47,47,204.75,0.25,204.75,0.25,1646,2,73,1,n598-2,,,,,,,,,,0
47,47,205.0,0.5,205.0,0.5,1648,4,50,5,n605-2,ii6,0.5,2/4,,a,I,ii6,ii,m,1
47,47,205.0,0.25,205.0,0.25,1648,2,71,1,n599-2,,,,,,,,,,0
47,47,205.25,0.25,205.25,0.25,1650,2,74,1,n600-2,,,,,,,,,,0
47,47,205.5,0.5,205.5,0.5,1652,4,52,5,n606-2,V,0.5,2/4,,a,I,V,V,M,1
47,47,205.5,0.25,205.5,0.25,1652,2,68,1,n601-2,,,,,,,,,,0
47,47,205.75,0.25,205.75,0.25,1654,2,71,1,n602-2,,,,,,,,,,0
48,48,206.0,0.5,206.0,0.5,1656,4,45,5,n612-2,I|PAC},1.0,2/4,,a,I,I,I,M,1
48,48,206.0,1.0,206.0,1.0,1656,8,69,1,n607-2,,,,,,,,,,0
48,48,206.5,0.5,206.5,0.5,1660,4,57,5,n613-2,,,,,,,,,,0
48,48,207.0,0.25,207.0,0.25,1664,2,85,1,n608-2,#vi.V{,1.0,2/4,,a,#vi,V,V,M,1
48,48,207.25,0.25,207.25,0.25,1666,2,86,1,n609-2,,,,,,,,,,0
48,48,207.5,0.25,207.5,0.25,1668,2,85,1,n610-2,,,,,,,,,,0
48,48,207.75,0.25,207.75,0.25,1670,2,83,1,n611-2,,,,,,,,,,0
49,49,208.0,0.25,208.0,0.25,1672,2,81,1,n615-2,,,,,,,,,,0
49,49,208.0,0.5,208.0,0.5,1672,4,54,5,n623-2,i,2.0,2/4,,a,#vi,i,i,m,1
49,49,208.25,0.25,208.25,0.25,1674,2,83,1,n616-2,,,,,,,,,,0
49,49,208.5,0.5,208.5,0.5,1676,4,61,5,n625-2,,,,,,,,,,0
49,49,208.5,0.5,208.5,0.5,1676,4,57,5,n624-2,,,,,,,,,,0
49,49,208.5,0.25,208.5,0.25,1676,2,81,1,n617-2,,,,,,,,,,0
49,49,208.75,0.25,208.75,0.25,1678,2,80,1,n618-2,,,,,,,,,,0
49,49,209.0,0.25,209.0,0.25,1680,2,78,1,n619-2,,,,,,,,,,0
49,49,209.0,0.5,209.0,0.5,1680,4,57,5,n626-2,,,,,,,,,,0
49,49,209.0,0.5,209.0,0.5,1680,4,61,5,n627-2,,,,,,,,,,0
49,49,209.25,0.25,209.25,0.25,1682,2,81,1,n620-2,,,,,,,,,,0
49,49,209.5,0.5,209.5,0.5,1684,4,61,5,n629-2,,,,,,,,,,0
49,49,209.5,0.5,209.5,0.5,1684,4,57,5,n628-2,,,,,,,,,,0
49,49,209.5,0.25,209.5,0.25,1684,2,80,1,n621-2,,,,,,,,,,0
49,49,209.75,0.25,209.75,0.25,1686,2,78,1,n622-2,,,,,,,,,,0
50,50,210.0,0.5,210.0,0.5,1688,4,56,5,n638-2,V43,2.0,2/4,,a,#vi,V43,V,Mm7,1
50,50,210.0,0.25,210.0,0.25,1688,2,77,1,n630-2,,,,,,,,,,0
50,50,210.25,0.25,210.25,0.25,1690,2,78,1,n631-2,,,,,,,,,,0
50,50,210.5,0.5,210.5,0.5,1692,4,61,5,n640-2,,,,,,,,,,0
50,50,210.5,0.5,210.5,0.5,1692,4,59,5,n639-2,,,,,,,,,,0
50,50,210.5,0.25,210.5,0.25,1692,2,80,1,n632-2,,,,,,,,,,0
50,50,210.75,0.25,210.75,0.25,1694,2,77,1,n633-2,,,,,,,,,,0
50,50,211.0,0.5,211.0,0.5,1696,4,59,5,n641-2,,,,,,,,,,0
50,50,211.0,0.25,211.0,0.25,1696,2,73,1,n634-2,,,,,,,,,,0
50,50,211.0,0.5,211.0,0.5,1696,4,61,5,n642-2,,,,,,,,,,0
50,50,211.25,0.25,211.25,0.25,1698,2,75,1,n635-2,,,,,,,,,,0
50,50,211.5,0.5,211.5,0.5,1700,4,59,5,n643-2,,,,,,,,,,0
50,50,211.5,0.5,211.5,0.5,1700,4,61,5,n644-2,,,,,,,,,,0
50,50,211.5,0.25,211.5,0.25,1700,2,77,1,n636-2,,,,,,,,,,0
50,50,211.75,0.25,211.75,0.25,1702,2,73,1,n637-2,,,,,,,,,,0
51,51,212.0,0.25,212.0,0.25,1704,2,78,1,n645-2,,,,,,,,,,0
51,51,212.0,0.5,212.0,0.5,1704,4,54,5,n653-2,i,2.0,2/4,,a,#vi,i,i,m,1
51,51,212.25,0.25,212.25,0.25,1706,2,77,1,n646-2,,,,,,,,,,0
51,51,212.5,0.5,212.5,0.5,1708,4,57,5,n654-2,,,,,,,,,,0
51,51,212.5,0.25,212.5,0.25,1708,2,78,1,n647-2,,,,,,,,,,0
51,51,212.5,0.5,212.5,0.5,1708,4,61,5,n655-2,,,,,,,,,,0
51,51,212.75,0.25,212.75,0.25,1710,2,80,1,n648-2,,,,,,,,,,0
51,51,213.0,0.5,213.0,0.5,1712,4,61,5,n657-2,,,,,,,,,,0
51,51,213.0,0.25,213.0,0.25,1712,2,81,1,n649-2,,,,,,,,,,0
51,51,213.0,0.5,213.0,0.5,1712,4,57,5,n656-2,,,,,,,,,,0
51,51,213.25,0.25,213.25,0.25,1714,2,80,1,n650-2,,,,,,,,,,0
51,51,213.5,0.25,213.5,0.25,1716,2,81,1,n651-2,,,,,,,,,,0
51,51,213.5,0.5,213.5,0.5,1716,4,61,5,n659-2,,,,,,,,,,0
51,51,213.5,0.5,213.5,0.5,1716,4,57,5,n658-2,,,,,,,,,,0
51,51,213.75,0.25,213.75,0.25,1718,2,83,1,n652-2,,,,,,,,,,0
52,52,214.0,0.5,214.0,0.5,1720,4,49,5,n668-2,V,1.0,2/4,,a,#vi,V,V,M,1
52,52,214.0,0.25,214.0,0.25,1720,2,85,1,n660-2,,,,,,,,,,0
52,52,214.25,0.25,214.25,0.25,1722,2,84,1,n661-2,,,,,,,,,,0
52,52,214.5,0.5,214.5,0.5,1724,4,61,5,n670-2,,,,,,,,,,0
52,52,214.5,0.25,214.5,0.25,1724,2,85,1,n662-2,,,,,,,,,,0
52,52,214.5,0.5,214.5,0.5,1724,4,56,5,n669-2,,,,,,,,,,0
52,52,214.75,0.25,214.75,0.25,1726,2,84,1,n663-2,,,,,,,,,,0
52,52,215.0,0.5,215.0,0.5,1728,4,55,5,n671-2,iio64/iv,0.5,2/4,,a,#vi,iio64/iv,ii,o,1
52,52,215.0,0.5,215.0,0.5,1728,4,61,5,n672-2,,,,,,,,,,0
52,52,215.0,0.25,215.0,0.25,1728,2,85,1,n664-2,,,,,,,,,,0
52,52,215.25,0.25,215.25,0.25,1730,2,84,1,n665-2,,,,,,,,,,0
52,52,215.5,0.25,215.5,0.25,1732,2,85,1,n666-2,,,,,,,,,,0
52,52,215.5,0.5,215.5,0.5,1732,4,54,5,n673-2,V/iv,0.5,2/4,,a,#vi,V/iv,V,M,1
52,52,215.5,0.5,215.5,0.5,1732,4,61,5,n674-2,,,,,,,,,,0
52,52,215.75,0.25,215.75,0.25,1734,2,82,1,n667-2,,,,,,,,,,0
53,53,216.0,0.25,216.0,0.25,1736,2,86,1,n675-2,,,,,,,,,,0
53,53,216.0,0.5,216.0,0.5,1736,4,47,5,n683-2,iv,2.0,2/4,,a,#vi,iv,iv,m,1
53,53,216.25,0.25,216.25,0.25,1738,2,85,1,n676-2,,,,,,,,,,0
53,53,216.5,0.5,216.5,0.5,1740,4,59,5,n685-2,,,,,,,,,,0
53,53,216.5,0.5,216.5,0.5,1740,4,54,5,n684-2,,,,,,,,,,0
53,53,216.5,0.25,216.5,0.25,1740,2,86,1,n677-2,,,,,,,,,,0
53,53,216.75,0.25,216.75,0.25,1742,2,85,1,n678-2,,,,,,,,,,0
53,53,217.0,0.5,217.0,0.5,1744,4,59,5,n687-2,,,,,,,,,,0
53,53,217.0,0.5,217.0,0.5,1744,4,54,5,n686-2,,,,,,,,,,0
53,53,217.0,0.25,217.0,0.25,1744,2,86,1,n679-2,,,,,,,,,,0
53,53,217.25,0.25,217.25,0.25,1746,2,85,1,n680-2,,,,,,,,,,0
53,53,217.5,0.5,217.5,0.5,1748,4,54,5,n688-2,,,,,,,,,,0
53,53,217.5,0.25,217.5,0.25,1748,2,86,1,n681-2,,,,,,,,,,0
53,53,217.5,0.5,217.5,0.5,1748,4,59,5,n689-2,,,,,,,,,,0
53,53,217.75,0.25,217.75,0.25,1750,2,85,1,n682-2,,,,,,,,,,0
54,54,218.0,0.5,218.0,0.5,1752,4,47,5,n698-2,iio6,2.0,2/4,,a,#vi,iio6,ii,o,1
54,54,218.0,0.25,218.0,0.25,1752,2,86,1,n690-2,,,,,,,,,,0
54,54,218.25,0.25,218.25,0.25,1754,2,85,1,n691-2,,,,,,,,,,0
54,54,218.5,0.5,218.5,0.5,1756,4,56,5,n699-2,,,,,,,,,,0
54,54,218.5,0.5,218.5,0.5,1756,4,59,5,n700-2,,,,,,,,,,0
54,54,218.5,0.25,218.5,0.25,1756,2,83,1,n692-2,,,,,,,,,,0
54,54,218.75,0.25,218.75,0.25,1758,2,81,1,n693-2,,,,,,,,,,0
54,54,219.0,0.5,219.0,0.5,1760,4,56,5,n701-2,,,,,,,,,,0
54,54,219.0,0.5,219.0,0.5,1760,4,59,5,n702-2,,,,,,,,,,0
54,54,219.0,0.25,219.0,0.25,1760,2,80,1,n694-2,,,,,,,,,,0
54,54,219.25,0.25,219.25,0.25,1762,2,81,1,n695-2,,,,,,,,,,0
54,54,219.5,0.5,219.5,0.5,1764,4,59,5,n704-2,,,,,,,,,,0
54,54,219.5,0.5,219.5,0.5,1764,4,56,5,n703-2,,,,,,,,,,0
54,54,219.5,0.25,219.5,0.25,1764,2,83,1,n696-2,,,,,,,,,,0
54,54,219.75,0.25,219.75,0.25,1766,2,80,1,n697-2,,,,,,,,,,0
55,55,220.0,0.5,220.0,0.5,1768,4,49,5,n713-2,V(64),1.0,2/4,,a,#vi,V(64),V,M,1
55,55,220.0,0.25,220.0,0.25,1768,2,81,1,n705-2,,,,,,,,,,0
55,55,220.25,0.25,220.25,0.25,1770,2,83,1,n706-2,,,,,,,,,,0
55,55,220.5,0.25,220.5,0.25,1772,2,85,1,n707-2,,,,,,,,,,0
55,55,220.5,0.5,220.5,0.5,1772,4,57,5,n715-2,,,,,,,,,,0
55,55,220.5,0.5,220.5,0.5,1772,4,54,5,n714-2,,,,,,,,,,0
55,55,220.75,0.25,220.75,0.25,1774,2,81,1,n708-2,,,,,,,,,,0
55,55,221.0,0.5,221.0,0.5,1776,4,49,5,n716-2,V7,1.0,2/4,,a,#vi,V7,V,Mm7,1
55,55,221.0,0.25,221.0,0.25,1776,2,77,1,n709-2,,,,,,,,,,0
55,55,221.25,0.25,221.25,0.25,1778,2,78,1,n710-2,,,,,,,,,,0
55,55,221.5,0.5,221.5,0.5,1780,4,59,5,n718-2,,,,,,,,,,0
55,55,221.5,0.25,221.5,0.25,1780,2,80,1,n711-2,,,,,,,,,,0
55,55,221.5,0.5,221.5,0.5,1780,4,56,5,n717-2,,,,,,,,,,0
55,55,221.75,0.25,221.75,0.25,1782,2,77,1,n712-2,,,,,,,,,,0
56,56,222.0,1.0,222.0,1.0,1784,8,54,5,n720-2,i|PAC},1.0,2/4,,a,#vi,i,i,m,1
56,56,222.0,1.0,222.0,1.0,1784,8,57,5,n721-2,,,,,,,,,,0
56,56,222.0,1.0,222.0,1.0,1784,8,78,1,n719-2,,,,,,,,,,0
X5,56,223.0,0.5,223.0,0.5,1792,4,69,1,n722-1,I.I{,5.0,2/4,,a,I,I,I,M,1
X5,56,223.0,0.5,223.0,0.5,1792,4,81,1,n723-1,,,,,,,,,,0
X5,56,223.5,0.5,223.5,0.5,1796,4,71,1,n724-1,,,,,,,,,,0
X5,56,223.5,0.5,223.5,0.5,1796,4,83,1,n725-1,,,,,,,,,,0
57,57,224.0,1.0,224.0,1.0,1800,8,85,1,n728-1,,,,,,,,,,0
57,57,224.0,1.0,224.0,1.0,1800,8,73,1,n727-1,,,,,,,,,,0
57,57,224.0,0.5,224.0,0.5,1800,4,57,5,n736-1,,,,,,,,,,0
57,57,224.0,0.0,224.0,0.0,1800,0,52,5,n735-1,,,,,,,,,,0
57,57,224.0,0.0,224.0,0.0,1800,0,45,5,n733-1,,,,,,,,,,0
57,57,224.0,0.0,224.0,0.0,1800,0,49,5,n734-1,,,,,,,,,,0
57,57,224.5,0.5,224.5,0.5,1804,4,57,5,n737-1,,,,,,,,,,0
57,57,225.0,0.5,225.0,0.5,1808,4,81,1,n730-1,,,,,,,,,,0
57,57,225.0,0.5,225.0,0.5,1808,4,69,1,n729-1,,,,,,,,,,0
57,57,225.0,0.5,225.0,0.5,1808,4,57,5,n738-1,,,,,,,,,,0
57,57,225.5,0.5,225.5,0.5,1812,4,83,1,n732-1,,,,,,,,,,0
57,57,225.5,0.5,225.5,0.5,1812,4,57,5,n739-1,,,,,,,,,,0
57,57,225.5,0.5,225.5,0.5,1812,4,71,1,n731-1,,,,,,,,,,0
58,58,226.0,0.5,226.0,0.5,1816,4,85,1,n741-1,,,,,,,,,,0
58,58,226.0,0.0,226.0,0.0,1816,0,45,5,n748-1,,,,,,,,,,0
58,58,226.0,0.5,226.0,0.5,1816,4,73,1,n740-1,,,,,,,,,,0
58,58,226.0,0.5,226.0,0.5,1816,4,57,5,n751-1,,,,,,,,,,0
58,58,226.0,0.0,226.0,0.0,1816,0,52,5,n750-1,,,,,,,,,,0
58,58,226.0,0.0,226.0,0.0,1816,0,49,5,n749-1,,,,,,,,,,0
58,58,226.5,0.5,226.5,0.5,1820,4,71,1,n742-1,,,,,,,,,,0
58,58,226.5,0.5,226.5,0.5,1820,4,83,1,n743-1,,,,,,,,,,0
58,58,226.5,0.5,226.5,0.5,1820,4,57,5,n752-1,,,,,,,,,,0
58,58,227.0,0.5,227.0,0.5,1824,4,81,1,n745-1,,,,,,,,,,0
58,58,227.0,0.5,227.0,0.5,1824,4,69,1,n744-1,,,,,,,,,,0
58,58,227.0,0.5,227.0,0.5,1824,4,57,5,n753-1,,,,,,,,,,0
58,58,227.5,0.5,227.5,0.5,1828,4,68,1,n746-1,,,,,,,,,,0
58,58,227.5,0.5,227.5,0.5,1828,4,80,1,n747-1,,,,,,,,,,0
58,58,227.5,0.5,227.5,0.5,1828,4,57,5,n754-1,,,,,,,,,,0
59,59,228.0,0.0,228.0,0.0,1832,0,42,5,n764-1,,,,,,,,,,0
59,59,228.0,0.0,228.0,0.0,1832,0,45,5,n765-1,,,,,,,,,,0
59,59,228.0,0.5,228.0,0.5,1832,4,50,5,n766-1,,,,,,,,,,0
59,59,228.0,0.5,228.0,0.5,1832,4,66,1,n755-1,,,,,,,,,,0
59,59,228.0,0.5,228.0,0.5,1832,4,78,1,n756-1,,,,,,,,,,0
59,59,228.0,0.0,228.0,0.0,1832,0,38,5,n763-1,IV,1.0,2/4,,a,I,IV,IV,M,1
59,59,228.5,0.5,228.5,0.5,1836,4,50,5,n767-1,,,,,,,,,,0
59,59,228.5,0.5,228.5,0.5,1836,4,68,1,n757-1,,,,,,,,,,0
59,59,228.5,0.5,228.5,0.5,1836,4,80,1,n758-1,,,,,,,,,,0
59,59,229.0,0.0,229.0,0.0,1840,0,45,5,n770-1,,,,,,,,,,0
59,59,229.0,0.5,229.0,0.5,1840,4,81,1,n760-1,,,,,,,,,,0
59,59,229.0,0.5,229.0,0.5,1840,4,69,1,n759-1,,,,,,,,,,0
59,59,229.0,0.0,229.0,0.0,1840,0,39,5,n768-1,V65/V,1.0,2/4,,a,I,V65/V,V,Mm7,1
59,59,229.0,0.5,229.0,0.5,1840,4,51,5,n771-1,,,,,,,,,,0
59,59,229.0,0.0,229.0,0.0,1840,0,42,5,n769-1,,,,,,,,,,0
59,59,229.5,0.5,229.5,0.5,1844,4,51,5,n772-1,,,,,,,,,,0
59,59,229.5,0.5,229.5,0.5,1844,4,83,1,n762-1,,,,,,,,,,0
59,59,229.5,0.5,229.5,0.5,1844,4,71,1,n761-1,,,,,,,,,,0
60,60,230.0,0.5,230.0,0.5,1848,4,80,1,n774-1,,,,,,,,,,0
60,60,230.0,0.0,230.0,0.0,1848,0,40,5,n781-1,V|HC,2.0,2/4,,a,I,V,V,M,1
60,60,230.0,0.0,230.0,0.0,1848,0,44,5,n782-1,,,,,,,,,,0
60,60,230.0,0.0,230.0,0.0,1848,0,47,5,n783-1,,,,,,,,,,0
60,60,230.0,0.5,230.0,0.5,1848,4,52,5,n784-1,,,,,,,,,,0
60,60,230.0,0.5,230.0,0.5,1848,4,68,1,n773-1,,,,,,,,,,0
60,60,230.5,0.5,230.5,0.5,1852,4,76,1,n776-1,,,,,,,,,,0
60,60,230.5,0.5,230.5,0.5,1852,4,64,1,n775-1,,,,,,,,,,0
60,60,230.5,0.5,230.5,0.5,1852,4,52,5,n785-1,,,,,,,,,,0
60,60,231.0,0.5,231.0,0.5,1856,4,69,1,n777-1,,,,,,,,,,0
60,60,231.0,0.5,231.0,0.5,1856,4,52,5,n786-1,,,,,,,,,,0
60,60,231.0,0.5,231.0,0.5,1856,4,81,1,n778-1,,,,,,,,,,0
60,60,231.5,0.5,231.5,0.5,1860,4,52,5,n787-1,,,,,,,,,,0
60,60,231.5,0.5,231.5,0.5,1860,4,83,1,n780-1,,,,,,,,,,0
60,60,231.5,0.5,231.5,0.5,1860,4,71,1,n779-1,,,,,,,,,,0
61,61,232.0,0.0,232.0,0.0,1864,0,49,5,n795-1,,,,,,,,,,0
61,61,232.0,0.5,232.0,0.5,1864,4,57,5,n797-1,,,,,,,,,,0
61,61,232.0,0.0,232.0,0.0,1864,0,45,5,n794-1,I,4.0,2/4,,a,I,I,I,M,1
61,61,232.0,1.0,232.0,1.0,1864,8,73,1,n788-1,,,,,,,,,,0
61,61,232.0,1.0,232.0,1.0,1864,8,85,1,n789-1,,,,,,,,,,0
61,61,232.0,0.0,232.0,0.0,1864,0,52,5,n796-1,,,,,,,,,,0
61,61,232.5,0.5,232.5,0.5,1868,4,57,5,n798-1,,,,,,,,,,0
61,61,233.0,0.5,233.0,0.5,1872,4,81,1,n791-1,,,,,,,,,,0
61,61,233.0,0.5,233.0,0.5,1872,4,69,1,n790-1,,,,,,,,,,0
61,61,233.0,0.5,233.0,0.5,1872,4,57,5,n799-1,,,,,,,,,,0
61,61,233.5,0.5,233.5,0.5,1876,4,57,5,n800-1,,,,,,,,,,0
61,61,233.5,0.5,233.5,0.5,1876,4,71,1,n792-1,,,,,,,,,,0
61,61,233.5,0.5,233.5,0.5,1876,4,83,1,n793-1,,,,,,,,,,0
62,62,234.0,0.0,234.0,0.0,1880,0,45,5,n809-1,,,,,,,,,,0
62,62,234.0,0.0,234.0,0.0,1880,0,49,5,n810-1,,,,,,,,,,0
62,62,234.0,0.5,234.0,0.5,1880,4,57,5,n812-1,,,,,,,,,,0
62,62,234.0,0.0,234.0,0.0,1880,0,52,5,n811-1,,,,,,,,,,0
62,62,234.0,0.5,234.0,0.5,1880,4,85,1,n802-1,,,,,,,,,,0
62,62,234.0,0.5,234.0,0.5,1880,4,73,1,n801-1,,,,,,,,,,0
62,62,234.5,0.5,234.5,0.5,1884,4,83,1,n804-1,,,,,,,,,,0
62,62,234.5,0.5,234.5,0.5,1884,4,57,5,n813-1,,,,,,,,,,0
62,62,234.5,0.5,234.5,0.5,1884,4,71,1,n803-1,,,,,,,,,,0
62,62,235.0,0.5,235.0,0.5,1888,4,81,1,n806-1,,,,,,,,,,0
62,62,235.0,0.5,235.0,0.5,1888,4,69,1,n805-1,,,,,,,,,,0
62,62,235.0,0.5,235.0,0.5,1888,4,57,5,n814-1,,,,,,,,,,0
62,62,235.5,0.5,235.5,0.5,1892,4,68,1,n807-1,,,,,,,,,,0
62,62,235.5,0.5,235.5,0.5,1892,4,57,5,n815-1,,,,,,,,,,0
62,62,235.5,0.5,235.5,0.5,1892,4,80,1,n808-1,,,,,,,,,,0
63,63,236.0,0.0,236.0,0.0,1896,0,38,5,n824-1,ii65,1.0,2/4,,a,I,ii65,ii,mm7,1
63,63,236.0,0.0,236.0,0.0,1896,0,42,5,n825-1,,,,,,,,,,0
63,63,236.0,0.0,236.0,0.0,1896,0,45,5,n826-1,,,,,,,,,,0
63,63,236.0,0.5,236.0,0.5,1896,4,66,1,n816-1,,,,,,,,,,0
63,63,236.0,0.5,236.0,0.5,1896,4,78,1,n817-1,,,,,,,,,,0
63,63,236.0,0.5,236.0,0.5,1896,4,50,5,n827-1,,,,,,,,,,0
63,63,236.5,0.5,236.5,0.5,1900,4,50,5,n828-1,,,,,,,,,,0
63,63,236.5,0.5,236.5,0.5,1900,4,71,1,n818-1,,,,,,,,,,0
63,63,236.5,0.5,236.5,0.5,1900,4,83,1,n819-1,,,,,,,,,,0
63,63,237.0,0.0,237.0,0.0,1904,0,40,5,n829-1,V,1.0,2/4,,a,I,V,V,M,1
63,63,237.0,0.0,237.0,0.0,1904,0,44,5,n830-1,,,,,,,,,,0
63,63,237.0,0.0,237.0,0.0,1904,0,47,5,n831-1,,,,,,,,,,0
63,63,237.0,0.5,237.0,0.5,1904,4,52,5,n832-1,,,,,,,,,,0
63,63,237.0,0.5,237.0,0.5,1904,4,68,1,n820-1,,,,,,,,,,0
63,63,237.0,0.5,237.0,0.5,1904,4,80,1,n821-1,,,,,,,,,,0
63,63,237.5,0.5,237.5,0.5,1908,4,76,1,n823-1,,,,,,,,,,0
63,63,237.5,0.5,237.5,0.5,1908,4,64,1,n822-1,,,,,,,,,,0
63,63,237.5,0.5,237.5,0.5,1908,4,52,5,n833-1,,,,,,,,,,0
64,64,238.0,1.0,238.0,1.0,1912,8,81,1,n835-1,,,,,,,,,,0
64,64,238.0,1.0,238.0,1.0,1912,8,69,1,n834-1,,,,,,,,,,0
64,64,238.0,1.0,238.0,1.0,1912,8,45,5,n836-1,I|PAC},1.0,2/4,,a,I,I,I,M,1
X5,56,239.0,0.5,239.0,0.5,1920,4,69,1,n722-2,I.I{,5.0,2/4,,a,I,I,I,M,1
X5,56,239.0,0.5,239.0,0.5,1920,4,81,1,n723-2,,,,,,,,,,0
X5,56,239.5,0.5,239.5,0.5,1924,4,83,1,n725-2,,,,,,,,,,0
X5,56,239.5,0.5,239.5,0.5,1924,4,71,1,n724-2,,,,,,,,,,0
57,57,240.0,1.0,240.0,1.0,1928,8,85,1,n728-2,,,,,,,,,,0
57,57,240.0,0.5,240.0,0.5,1928,4,57,5,n736-2,,,,,,,,,,0
57,57,240.0,0.0,240.0,0.0,1928,0,52,5,n735-2,,,,,,,,,,0
57,57,240.0,0.0,240.0,0.0,1928,0,49,5,n734-2,,,,,,,,,,0
57,57,240.0,0.0,240.0,0.0,1928,0,45,5,n733-2,,,,,,,,,,0
57,57,240.0,1.0,240.0,1.0,1928,8,73,1,n727-2,,,,,,,,,,0
57,57,240.5,0.5,240.5,0.5,1932,4,57,5,n737-2,,,,,,,,,,0
57,57,241.0,0.5,241.0,0.5,1936,4,57,5,n738-2,,,,,,,,,,0
57,57,241.0,0.5,241.0,0.5,1936,4,69,1,n729-2,,,,,,,,,,0
57,57,241.0,0.5,241.0,0.5,1936,4,81,1,n730-2,,,,,,,,,,0
57,57,241.5,0.5,241.5,0.5,1940,4,57,5,n739-2,,,,,,,,,,0
57,57,241.5,0.5,241.5,0.5,1940,4,71,1,n731-2,,,,,,,,,,0
57,57,241.5,0.5,241.5,0.5,1940,4,83,1,n732-2,,,,,,,,,,0
58,58,242.0,0.0,242.0,0.0,1944,0,49,5,n749-2,,,,,,,,,,0
58,58,242.0,0.0,242.0,0.0,1944,0,52,5,n750-2,,,,,,,,,,0
58,58,242.0,0.5,242.0,0.5,1944,4,57,5,n751-2,,,,,,,,,,0
58,58,242.0,0.5,242.0,0.5,1944,4,73,1,n740-2,,,,,,,,,,0
58,58,242.0,0.5,242.0,0.5,1944,4,85,1,n741-2,,,,,,,,,,0
58,58,242.0,0.0,242.0,0.0,1944,0,45,5,n748-2,,,,,,,,,,0
58,58,242.5,0.5,242.5,0.5,1948,4,71,1,n742-2,,,,,,,,,,0
58,58,242.5,0.5,242.5,0.5,1948,4,57,5,n752-2,,,,,,,,,,0
58,58,242.5,0.5,242.5,0.5,1948,4,83,1,n743-2,,,,,,,,,,0
58,58,243.0,0.5,243.0,0.5,1952,4,81,1,n745-2,,,,,,,,,,0
58,58,243.0,0.5,243.0,0.5,1952,4,69,1,n744-2,,,,,,,,,,0
58,58,243.0,0.5,243.0,0.5,1952,4,57,5,n753-2,,,,,,,,,,0
58,58,243.5,0.5,243.5,0.5,1956,4,80,1,n747-2,,,,,,,,,,0
58,58,243.5,0.5,243.5,0.5,1956,4,68,1,n746-2,,,,,,,,,,0
58,58,243.5,0.5,243.5,0.5,1956,4,57,5,n754-2,,,,,,,,,,0
59,59,244.0,0.0,244.0,0.0,1960,0,42,5,n764-2,,,,,,,,,,0
59,59,244.0,0.5,244.0,0.5,1960,4,78,1,n756-2,,,,,,,,,,0
59,59,244.0,0.5,244.0,0.5,1960,4,66,1,n755-2,,,,,,,,,,0
59,59,244.0,0.5,244.0,0.5,1960,4,50,5,n766-2,,,,,,,,,,0
59,59,244.0,0.0,244.0,0.0,1960,0,45,5,n765-2,,,,,,,,,,0
59,59,244.0,0.0,244.0,0.0,1960,0,38,5,n763-2,IV,1.0,2/4,,a,I,IV,IV,M,1
59,59,244.5,0.5,244.5,0.5,1964,4,68,1,n757-2,,,,,,,,,,0
59,59,244.5,0.5,244.5,0.5,1964,4,50,5,n767-2,,,,,,,,,,0
59,59,244.5,0.5,244.5,0.5,1964,4,80,1,n758-2,,,,,,,,,,0
59,59,245.0,0.0,245.0,0.0,1968,0,39,5,n768-2,V65/V,1.0,2/4,,a,I,V65/V,V,Mm7,1
59,59,245.0,0.0,245.0,0.0,1968,0,42,5,n769-2,,,,,,,,,,0
59,59,245.0,0.0,245.0,0.0,1968,0,45,5,n770-2,,,,,,,,,,0
59,59,245.0,0.5,245.0,0.5,1968,4,51,5,n771-2,,,,,,,,,,0
59,59,245.0,0.5,245.0,0.5,1968,4,69,1,n759-2,,,,,,,,,,0
59,59,245.0,0.5,245.0,0.5,1968,4,81,1,n760-2,,,,,,,,,,0
59,59,245.5,0.5,245.5,0.5,1972,4,71,1,n761-2,,,,,,,,,,0
59,59,245.5,0.5,245.5,0.5,1972,4,83,1,n762-2,,,,,,,,,,0
59,59,245.5,0.5,245.5,0.5,1972,4,51,5,n772-2,,,,,,,,,,0
