onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,label,globalkey,localkey,chord,numeral,cadence,phraseend,chord_type
204.0,2.0,204.0,2.0,9792,96,62,5,n1209-1,63,63,,,,,,,,,,
204.0,0.125,204.0,0.125,9792,6,80,1,n1190-1,63,63,,,,,,,,,,
204.125,0.125,204.125,0.125,9798,6,82,1,n1191-1,63,63,,,,,,,,,,
204.25,0.125,204.25,0.125,9804,6,80,1,n1192-1,63,63,,,,,,,,,,
204.375,0.125,204.375,0.125,9810,6,79,1,n1193-1,63,63,,,,,,,,,,
204.5,0.125,204.5,0.125,9816,6,77,1,n1194-1,63,63,,,,,,,,,,
204.625,0.125,204.625,0.125,9822,6,79,1,n1195-1,63,63,,,,,,,,,,
204.75,0.125,204.75,0.125,9828,6,77,1,n1196-1,63,63,,,,,,,,,,
204.875,0.125,204.875,0.125,9834,6,75,1,n1197-1,63,63,,,,,,,,,,
205.0,0.125,205.0,0.125,9840,6,74,1,n1198-1,63,63,,,,,,,,,,
205.125,0.125,205.125,0.125,9846,6,75,1,n1199-1,63,63,,,,,,,,,,
205.25,0.125,205.25,0.125,9852,6,74,1,n1200-1,63,63,,,,,,,,,,
205.375,0.125,205.375,0.125,9858,6,72,1,n1201-1,63,63,,,,,,,,,,
205.5,0.125,205.5,0.125,9864,6,70,1,n1202-1,63,63,,,,,,,,,,
205.625,0.125,205.625,0.125,9870,6,72,1,n1203-1,63,63,,,,,,,,,,
205.75,0.125,205.75,0.125,9876,6,70,1,n1204-1,63,63,,,,,,,,,,
205.875,0.125,205.875,0.125,9882,6,68,1,n1205-1,63,63,,,,,,,,,,
206.0,0.5,206.0,0.5,9888,24,51,5,n1226-1,64,64,2.0,2/4,IV,Bb,I,IV,IV,,,M
206.125,0.125,206.125,0.125,9894,6,67,1,n1211-1,64,64,,,,,,,,,,
206.25,0.125,206.25,0.125,9900,6,68,1,n1212-1,64,64,,,,,,,,,,
206.375,0.125,206.375,0.125,9906,6,67,1,n1213-1,64,64,,,,,,,,,,
206.5,0.5,206.5,0.5,9912,24,55,5,n1227-1,64,64,,,,,,,,,,
206.625,0.125,206.625,0.125,9918,6,70,1,n1215-1,64,64,,,,,,,,,,
206.75,0.125,206.75,0.125,9924,6,72,1,n1216-1,64,64,,,,,,,,,,
206.875,0.125,206.875,0.125,9930,6,70,1,n1217-1,64,64,,,,,,,,,,
207.0,0.5,207.0,0.5,9936,24,58,5,n1228-1,64,64,,,,,,,,,,
207.125,0.125,207.125,0.125,9942,6,75,1,n1219-1,64,64,,,,,,,,,,
207.25,0.125,207.25,0.125,9948,6,77,1,n1220-1,64,64,,,,,,,,,,
207.375,0.125,207.375,0.125,9954,6,75,1,n1221-1,64,64,,,,,,,,,,
207.5,0.5,207.5,0.5,9960,24,63,5,n1229-1,64,64,,,,,,,,,,
207.625,0.125,207.625,0.125,9966,6,79,1,n1223-1,64,64,,,,,,,,,,
207.75,0.125,207.75,0.125,9972,6,80,1,n1224-1,64,64,,,,,,,,,,
207.875,0.125,207.875,0.125,9978,6,79,1,n1225-1,64,64,,,,,,,,,,
208.0,0.125,208.0,0.125,9984,6,80,1,n1230-1,65,65,,,,,,,,,,
208.0,2.0,208.0,2.0,9984,96,62,5,n1249-1,65,65,,,,,,,,,,
208.0,2.0,208.0,2.0,9984,96,53,5,n1246-1,65,65,2.0,2/4,V43/IV,Bb,I,V43/IV,V,,,Mm7
208.0,2.0,208.0,2.0,9984,96,56,5,n1247-1,65,65,,,,,,,,,,
208.0,2.0,208.0,2.0,9984,96,58,5,n1248-1,65,65,,,,,,,,,,
208.125,0.125,208.125,0.125,9990,6,82,1,n1231-1,65,65,,,,,,,,,,
208.25,0.125,208.25,0.125,9996,6,80,1,n1232-1,65,65,,,,,,,,,,
208.375,0.125,208.375,0.125,10002,6,79,1,n1233-1,65,65,,,,,,,,,,
208.5,0.125,208.5,0.125,10008,6,77,1,n1234-1,65,65,,,,,,,,,,
208.625,0.125,208.625,0.125,10014,6,79,1,n1235-1,65,65,,,,,,,,,,
208.75,0.125,208.75,0.125,10020,6,77,1,n1236-1,65,65,,,,,,,,,,
208.875,0.125,208.875,0.125,10026,6,75,1,n1237-1,65,65,,,,,,,,,,
209.0,0.125,209.0,0.125,10032,6,74,1,n1238-1,65,65,,,,,,,,,,
209.125,0.125,209.125,0.125,10038,6,75,1,n1239-1,65,65,,,,,,,,,,
209.25,0.125,209.25,0.125,10044,6,74,1,n1240-1,65,65,,,,,,,,,,
209.375,0.125,209.375,0.125,10050,6,72,1,n1241-1,65,65,,,,,,,,,,
209.5,0.125,209.5,0.125,10056,6,70,1,n1242-1,65,65,,,,,,,,,,
209.625,0.125,209.625,0.125,10062,6,72,1,n1243-1,65,65,,,,,,,,,,
209.75,0.125,209.75,0.125,10068,6,70,1,n1244-1,65,65,,,,,,,,,,
209.875,0.125,209.875,0.125,10074,6,68,1,n1245-1,65,65,,,,,,,,,,
210.0,0.5,210.0,0.5,10080,24,51,5,n1266-1,66,66,3.5,2/4,IV,Bb,I,IV,IV,,,M
210.0,0.5,210.0,0.5,10080,24,55,5,n1267-1,66,66,,,,,,,,,,
210.0,0.5,210.0,0.5,10080,24,58,5,n1268-1,66,66,,,,,,,,,,
210.0,0.5,210.0,0.5,10080,24,63,5,n1269-1,66,66,,,,,,,,,,
210.0,0.125,210.0,0.125,10080,6,67,1,n1250-1,66,66,,,,,,,,,,
210.125,0.125,210.125,0.125,10086,6,69,1,n1251-1,66,66,,,,,,,,,,
210.25,0.125,210.25,0.125,10092,6,70,1,n1252-1,66,66,,,,,,,,,,
210.375,0.125,210.375,0.125,10098,6,69,1,n1253-1,66,66,,,,,,,,,,
210.5,0.125,210.5,0.125,10104,6,70,1,n1254-1,66,66,,,,,,,,,,
210.625,0.125,210.625,0.125,10110,6,71,1,n1255-1,66,66,,,,,,,,,,
210.75,0.125,210.75,0.125,10116,6,72,1,n1256-1,66,66,,,,,,,,,,
210.875,0.125,210.875,0.125,10122,6,71,1,n1257-1,66,66,,,,,,,,,,
211.0,0.125,211.0,0.125,10128,6,72,1,n1258-1,66,66,,,,,,,,,,
211.125,0.125,211.125,0.125,10134,6,74,1,n1259-1,66,66,,,,,,,,,,
211.25,0.125,211.25,0.125,10140,6,75,1,n1260-1,66,66,,,,,,,,,,
211.375,0.125,211.375,0.125,10146,6,74,1,n1261-1,66,66,,,,,,,,,,
211.5,0.125,211.5,0.125,10152,6,75,1,n1262-1,66,66,,,,,,,,,,
211.625,0.125,211.625,0.125,10158,6,78,1,n1263-1,66,66,,,,,,,,,,
211.75,0.125,211.75,0.125,10164,6,79,1,n1264-1,66,66,,,,,,,,,,
211.875,0.125,211.875,0.125,10170,6,78,1,n1265-1,66,66,,,,,,,,,,
212.0,0.125,212.0,0.125,10176,6,79,1,n1272-1,67,67,,,,,,,,,,
212.125,0.125,212.125,0.125,10182,6,81,1,n1273-1,67,67,,,,,,,,,,
212.25,0.125,212.25,0.125,10188,6,82,1,n1274-1,67,67,,,,,,,,,,
212.375,0.125,212.375,0.125,10194,6,81,1,n1275-1,67,67,,,,,,,,,,
212.5,0.125,212.5,0.125,10200,6,82,1,n1276-1,67,67,,,,,,,,,,
212.625,0.125,212.625,0.125,10206,6,81,1,n1277-1,67,67,,,,,,,,,,
212.75,0.125,212.75,0.125,10212,6,82,1,n1278-1,67,67,,,,,,,,,,
212.875,0.125,212.875,0.125,10218,6,81,1,n1279-1,67,67,,,,,,,,,,
213.0,0.5,213.0,0.5,10224,24,82,1,n1280-1,67,67,,,,,,,,,,
213.5,0.5,213.5,0.5,10248,24,76,1,n1284-1,67,67,,,,,,,,,,
213.5,0.5,213.5,0.5,10248,24,70,1,n1282-1,67,67,,,,,,,,,,
213.5,0.5,213.5,0.5,10248,24,72,1,n1283-1,67,67,,,,,,,,,,
213.5,0.5,213.5,0.5,10248,24,55,5,n1288-1,67,67,,,,,,,,,,
213.5,0.5,213.5,0.5,10248,24,67,1,n1281-1,67,67,,,,,,,,,,
213.5,0.5,213.5,0.5,10248,24,43,5,n1287-1,67,67,0.5,2/4,V43/V,Bb,I,V43/V,V,,,Mm7
214.0,0.5,214.0,0.5,10272,24,41,5,n1301-1,68,68,0.75,2/4,V|HC},Bb,I,V,V,HC,},M
214.0,0.5,214.0,0.5,10272,24,53,5,n1302-1,68,68,,,,,,,,,,
214.0,0.5,214.0,0.5,10272,24,69,1,n1289-1,68,68,,,,,,,,,,
214.0,0.5,214.0,0.5,10272,24,72,1,n1290-1,68,68,,,,,,,,,,
214.0,0.5,214.0,0.5,10272,24,77,1,n1291-1,68,68,,,,,,,,,,
214.75,0.083333336,214.75,0.083333336,10308,4,82,1,n1293-1,68,68,,,,,,,,,,
214.75,0.25,214.75,0.25,10308,12,70,5,n1304-1,68,68,0.25,2/4,V2/V,Bb,I,V2/V,V,,,Mm7
214.75,0.25,214.75,0.25,10308,12,72,5,n1305-1,68,68,,,,,,,,,,
214.83333,0.083333336,214.83333,0.083333336,10312,4,79,1,n1294-1,68,68,,,,,,,,,,
214.91667,0.083333336,214.91667,0.083333336,10316,4,76,1,n1295-1,68,68,,,,,,,,,,
215.0,0.5,215.0,0.5,10320,24,77,1,n1296-1,68,68,,,,,,,,,,
215.0,0.5,215.0,0.5,10320,24,69,5,n1306-1,68,68,0.75,2/4,V6,Bb,I,V6,V,,,M
215.0,0.5,215.0,0.5,10320,24,72,5,n1307-1,68,68,,,,,,,,,,
215.75,0.25,215.75,0.25,10356,12,72,5,n1310-1,68,68,,,,,,,,,,
215.75,0.083333336,215.75,0.083333336,10356,4,82,1,n1298-1,68,68,,,,,,,,,,
215.75,0.25,215.75,0.25,10356,12,70,5,n1309-1,68,68,0.25,2/4,V2,Bb,I,V2,V,,,Mm7
215.83333,0.083333336,215.83333,0.083333336,10360,4,79,1,n1299-1,68,68,,,,,,,,,,
215.91667,0.083333336,215.91667,0.083333336,10364,4,76,1,n1300-1,68,68,,,,,,,,,,
216.0,0.5,216.0,0.5,10368,24,69,5,n1323-1,69,69,2.0,2/4,V6,Bb,I,V6,V,,,M
216.0,0.5,216.0,0.5,10368,24,72,5,n1324-1,69,69,,,,,,,,,,
216.0,0.5,216.0,0.5,10368,24,77,1,n1311-1,69,69,,,,,,,,,,
216.75,0.125,216.75,0.125,10404,6,78,1,n1313-1,69,69,,,,,,,,,,
216.875,0.125,216.875,0.125,10410,6,79,1,n1314-1,69,69,,,,,,,,,,
217.0,0.125,217.0,0.125,10416,6,76,1,n1315-1,69,69,,,,,,,,,,
217.125,0.125,217.125,0.125,10422,6,77,1,n1316-1,69,69,,,,,,,,,,
217.25,0.125,217.25,0.125,10428,6,74,1,n1317-1,69,69,,,,,,,,,,
217.375,0.125,217.375,0.125,10434,6,75,1,n1318-1,69,69,,,,,,,,,,
217.5,0.125,217.5,0.125,10440,6,73,1,n1319-1,69,69,,,,,,,,,,
217.625,0.125,217.625,0.125,10446,6,74,1,n1320-1,69,69,,,,,,,,,,
217.75,0.125,217.75,0.125,10452,6,71,1,n1321-1,69,69,,,,,,,,,,
217.875,0.125,217.875,0.125,10458,6,72,1,n1322-1,69,69,,,,,,,,,,
218.0,1.0,218.0,1.0,10464,48,62,5,n1337-1,70,70,,,,,,,,,,
218.0,1.0,218.0,1.0,10464,48,58,5,n1336-1,70,70,1.0,2/4,I{,Bb,I,I,I,,{,M
218.0,0.75,218.0,0.75,10464,36,70,1,n1327-1,70,70,,,,,,,,,,
218.75,0.125,218.75,0.125,10500,6,72,1,n1328-1,70,70,,,,,,,,,,
218.875,0.125,218.875,0.125,10506,6,74,1,n1329-1,70,70,,,,,,,,,,
219.0,1.0,219.0,1.0,10512,48,63,5,n1339-1,70,70,,,,,,,,,,
219.0,0.16666667,219.0,0.16666667,10512,8,70,1,n1330-1,70,70,,,,,,,,,,
219.0,1.0,219.0,1.0,10512,48,60,5,n1338-1,70,70,1.0,2/4,viio6,Bb,I,viio6,vii,,,o
219.16667,0.16666667,219.16667,0.16666667,10520,8,69,1,n1331-1,70,70,,,,,,,,,,
219.33333,0.16666667,219.33333,0.16666667,10528,8,72,1,n1332-1,70,70,,,,,,,,,,
219.5,0.16666667,219.5,0.16666667,10536,8,70,1,n1333-1,70,70,,,,,,,,,,
219.66667,0.16666667,219.66667,0.16666667,10544,8,69,1,n1334-1,70,70,,,,,,,,,,
219.83333,0.16666667,219.83333,0.16666667,10552,8,75,1,n1335-1,70,70,,,,,,,,,,
220.0,1.0,220.0,1.0,10560,48,65,5,n1349-1,71,71,,,,,,,,,,
220.0,0.16666667,220.0,0.16666667,10560,8,72,1,n1340-1,71,71,,,,,,,,,,
220.0,1.0,220.0,1.0,10560,48,62,5,n1348-1,71,71,2.0,2/4,I6,Bb,I,I6,I,,,M
220.16667,0.16666667,220.16667,0.16666667,10568,8,70,1,n1341-1,71,71,,,,,,,,,,
220.33333,0.16666667,220.33333,0.16666667,10576,8,74,1,n1342-1,71,71,,,,,,,,,,
220.5,0.16666667,220.5,0.16666667,10584,8,72,1,n1343-1,71,71,,,,,,,,,,
220.66667,0.16666667,220.66667,0.16666667,10592,8,70,1,n1344-1,71,71,,,,,,,,,,
220.83333,0.16666667,220.83333,0.16666667,10600,8,77,1,n1345-1,71,71,,,,,,,,,,
221.0,0.5,221.0,0.5,10608,24,74,1,n1346-1,71,71,,,,,,,,,,
222.0,0.5,222.0,0.5,10656,24,79,1,n1353-1,72,72,,,,,,,,,,
222.0,0.5,222.0,0.5,10656,24,75,1,n1352-1,72,72,,,,,,,,,,
222.0,0.5,222.0,0.5,10656,24,70,1,n1351-1,72,72,,,,,,,,,,
222.0,0.5,222.0,0.5,10656,24,63,5,n1366-1,72,72,,,,,,,,,,
222.0,0.5,222.0,0.5,10656,24,51,5,n1365-1,72,72,0.5,2/4,IV,Bb,I,IV,IV,,,M
222.5,0.5,222.5,0.5,10680,24,46,5,n1367-1,72,72,1.5,2/4,I,Bb,I,I,I,,,M
222.5,0.5,222.5,0.5,10680,24,58,5,n1368-1,72,72,,,,,,,,,,
222.5,0.5,222.5,0.5,10680,24,70,1,n1354-1,72,72,,,,,,,,,,
222.5,0.5,222.5,0.5,10680,24,74,1,n1355-1,72,72,,,,,,,,,,
222.5,0.5,222.5,0.5,10680,24,77,1,n1356-1,72,72,,,,,,,,,,
223.0,0.125,223.0,0.125,10704,6,77,1,n1357-1,72,72,,,,,,,,,,
223.125,0.125,223.125,0.125,10710,6,82,1,n1358-1,72,72,,,,,,,,,,
223.25,0.125,223.25,0.125,10716,6,81,1,n1359-1,72,72,,,,,,,,,,
223.375,0.125,223.375,0.125,10722,6,82,1,n1360-1,72,72,,,,,,,,,,
223.5,0.125,223.5,0.125,10728,6,86,1,n1361-1,72,72,,,,,,,,,,
223.625,0.125,223.625,0.125,10734,6,82,1,n1362-1,72,72,,,,,,,,,,
223.75,0.125,223.75,0.125,10740,6,81,1,n1363-1,72,72,,,,,,,,,,
223.875,0.125,223.875,0.125,10746,6,82,1,n1364-1,72,72,,,,,,,,,,
224.0,0.0,224.0,0.0,10752,0,77,1,n1371-1,73,73,,,,,,,,,,
224.0,0.5,224.0,0.5,10752,24,75,1,n1373-1,73,73,,,,,,,,,,
224.0,0.0,224.0,0.0,10752,0,74,1,n1370-1,73,73,,,,,,,,,,
224.0,0.5,224.0,0.5,10752,24,72,1,n1372-1,73,73,,,,,,,,,,
224.0,0.5,224.0,0.5,10752,24,53,5,n1378-1,73,73,,,,,,,,,,
224.0,0.5,224.0,0.5,10752,24,41,5,n1377-1,73,73,0.5,2/4,V7,Bb,I,V7,V,,,Mm7
224.5,0.5,224.5,0.5,10776,24,46,5,n1379-1,73,73,2.5,2/4,I|IAC},Bb,I,I,I,IAC,},M
224.5,0.5,224.5,0.5,10776,24,58,5,n1380-1,73,73,,,,,,,,,,
224.5,0.5,224.5,0.5,10776,24,70,1,n1374-1,73,73,,,,,,,,,,
224.5,0.5,224.5,0.5,10776,24,74,1,n1375-1,73,73,,,,,,,,,,
226.0,1.0,226.0,1.0,10848,48,50,5,n1392-1,74,74,,,,,,,,,,
226.0,0.75,226.0,0.75,10848,36,58,1,n1382-1,74,74,,,,,,,,,,
226.0,1.0,226.0,1.0,10848,48,46,5,n1391-1,74,74,0.0,2/4,{,Bb,I,,,,{,
226.75,0.125,226.75,0.125,10884,6,60,1,n1383-1,74,74,,,,,,,,,,
226.875,0.125,226.875,0.125,10890,6,62,1,n1384-1,74,74,,,,,,,,,,
227.0,1.0,227.0,1.0,10896,48,48,5,n1393-1,74,74,1.0,2/4,viio6,Bb,I,viio6,vii,,,o
227.0,1.0,227.0,1.0,10896,48,51,5,n1394-1,74,74,,,,,,,,,,
227.0,0.16666667,227.0,0.16666667,10896,8,58,1,n1385-1,74,74,,,,,,,,,,
227.16667,0.16666667,227.16667,0.16666667,10904,8,57,1,n1386-1,74,74,,,,,,,,,,
227.33333,0.16666667,227.33333,0.16666667,10912,8,60,1,n1387-1,74,74,,,,,,,,,,
227.5,0.16666667,227.5,0.16666667,10920,8,58,1,n1388-1,74,74,,,,,,,,,,
227.66667,0.16666667,227.66667,0.16666667,10928,8,57,1,n1389-1,74,74,,,,,,,,,,
227.83333,0.16666667,227.83333,0.16666667,10936,8,63,1,n1390-1,74,74,,,,,,,,,,
228.0,1.0,228.0,1.0,10944,48,50,5,n1403-1,75,75,2.0,2/4,I6,Bb,I,I6,I,,,M
228.0,1.0,228.0,1.0,10944,48,53,5,n1404-1,75,75,,,,,,,,,,
228.0,0.16666667,228.0,0.16666667,10944,8,60,1,n1395-1,75,75,,,,,,,,,,
228.16667,0.16666667,228.16667,0.16666667,10952,8,58,1,n1396-1,75,75,,,,,,,,,,
228.33333,0.16666667,228.33333,0.16666667,10960,8,62,1,n1397-1,75,75,,,,,,,,,,
228.5,0.16666667,228.5,0.16666667,10968,8,60,1,n1398-1,75,75,,,,,,,,,,
228.66667,0.16666667,228.66667,0.16666667,10976,8,58,1,n1399-1,75,75,,,,,,,,,,
228.83333,0.16666667,228.83333,0.16666667,10984,8,65,1,n1400-1,75,75,,,,,,,,,,
229.0,0.5,229.0,0.5,10992,24,62,1,n1401-1,75,75,,,,,,,,,,
230.0,1.0,230.0,1.0,11040,48,51,5,n1420-1,76,76,1.0,2/4,ii6,Bb,I,ii6,ii,,,m
230.0,1.0,230.0,1.0,11040,48,55,5,n1421-1,76,76,,,,,,,,,,
230.0,1.0,230.0,1.0,11040,48,60,5,n1422-1,76,76,,,,,,,,,,
230.0,0.16666667,230.0,0.16666667,11040,8,67,1,n1406-1,76,76,,,,,,,,,,
230.16667,0.16666667,230.16667,0.16666667,11048,8,72,1,n1407-1,76,76,,,,,,,,,,
230.33333,0.16666667,230.33333,0.16666667,11056,8,75,1,n1408-1,76,76,,,,,,,,,,
230.5,0.16666667,230.5,0.16666667,11064,8,72,1,n1409-1,76,76,,,,,,,,,,
230.66667,0.16666667,230.66667,0.16666667,11072,8,75,1,n1410-1,76,76,,,,,,,,,,
230.83333,0.16666667,230.83333,0.16666667,11080,8,79,1,n1411-1,76,76,,,,,,,,,,
231.0,0.25,231.0,0.25,11088,12,77,1,n1413-1,76,76,,,,,,,,,,
231.0,0.0,231.0,0.0,11088,0,79,1,n1412-1,76,76,,,,,,,,,,
231.0,0.5,231.0,0.5,11088,24,62,5,n1423-1,76,76,,,,,,,,,,
231.0,1.0,231.0,1.0,11088,48,53,6,n1425-1,76,76,0.5,2/4,V(64),Bb,I,V(64),V,,,M
231.25,0.125,231.25,0.125,11100,6,75,1,n1414-1,76,76,,,,,,,,,,
231.375,0.125,231.375,0.125,11106,6,74,1,n1415-1,76,76,,,,,,,,,,
231.5,0.5,231.5,0.5,11112,24,63,5,n1424-1,76,76,0.5,2/4,V7,Bb,I,V7,V,,,Mm7
231.5,0.25,231.5,0.25,11112,12,72,1,n1417-1,76,76,,,,,,,,,,
231.5,0.0,231.5,0.0,11112,0,74,1,n1416-1,76,76,,,,,,,,,,
231.75,0.125,231.75,0.125,11124,6,70,1,n1418-1,76,76,,,,,,,,,,
231.875,0.125,231.875,0.125,11130,6,69,1,n1419-1,76,76,,,,,,,,,,
232.0,1.0,232.0,1.0,11136,48,70,1,n1426-1,77,77,,,,,,,,,,
232.0,0.25,232.0,0.25,11136,12,58,5,n1431-1,77,77,1.75,2/4,I[I|PAC}{,Bb,I,I,I,PAC,}{,M
232.0,0.25,232.0,0.25,11136,12,62,5,n1432-1,77,77,,,,,,,,,,
232.25,0.25,232.25,0.25,11148,12,58,5,n1433-1,77,77,,,,,,,,,,
232.25,0.25,232.25,0.25,11148,12,62,5,n1434-1,77,77,,,,,,,,,,
232.5,0.25,232.5,0.25,11160,12,58,5,n1435-1,77,77,,,,,,,,,,
232.5,0.25,232.5,0.25,11160,12,62,5,n1436-1,77,77,,,,,,,,,,
232.75,0.25,232.75,0.25,11172,12,58,5,n1437-1,77,77,,,,,,,,,,
232.75,0.25,232.75,0.25,11172,12,62,5,n1438-1,77,77,,,,,,,,,,
233.0,0.25,233.0,0.25,11184,12,62,5,n1440-1,77,77,,,,,,,,,,
233.0,0.25,233.0,0.25,11184,12,58,5,n1439-1,77,77,,,,,,,,,,
233.25,0.25,233.25,0.25,11196,12,58,5,n1441-1,77,77,,,,,,,,,,
233.25,0.25,233.25,0.25,11196,12,62,5,n1442-1,77,77,,,,,,,,,,
233.25,0.25,233.25,0.25,11196,12,70,1,n1428-1,77,77,,,,,,,,,,
233.5,0.25,233.5,0.25,11208,12,58,5,n1443-1,77,77,,,,,,,,,,
233.5,0.25,233.5,0.25,11208,12,62,5,n1444-1,77,77,,,,,,,,,,
233.5,0.25,233.5,0.25,11208,12,69,1,n1429-1,77,77,,,,,,,,,,
233.75,0.25,233.75,0.25,11220,12,68,1,n1430-1,77,77,,,,,,,,,,
233.75,0.25,233.75,0.25,11220,12,62,5,n1446-1,77,77,,,,,,,,,,
233.75,0.25,233.75,0.25,11220,12,58,5,n1445-1,77,77,0.25,2/4,V7/IV,Bb,I,V7/IV,V,,,Mm7
234.0,0.25,234.0,0.25,11232,12,58,5,n1462-1,78,78,2.0,2/4,IV,Bb,I,IV,IV,,,M
234.0,0.25,234.0,0.25,11232,12,63,5,n1463-1,78,78,,,,,,,,,,
234.0,0.25,234.0,0.25,11232,12,67,1,n1447-1,78,78,,,,,,,,,,
234.25,0.25,234.25,0.25,11244,12,58,5,n1464-1,78,78,,,,,,,,,,
234.25,0.25,234.25,0.25,11244,12,63,5,n1465-1,78,78,,,,,,,,,,
234.25,0.125,234.25,0.125,11244,6,69,1,n1448-1,78,78,,,,,,,,,,
234.375,0.125,234.375,0.125,11250,6,70,1,n1449-1,78,78,,,,,,,,,,
234.5,0.25,234.5,0.25,11256,12,63,5,n1467-1,78,78,,,,,,,,,,
234.5,0.25,234.5,0.25,11256,12,58,5,n1466-1,78,78,,,,,,,,,,
234.5,0.125,234.5,0.125,11256,6,72,1,n1450-1,78,78,,,,,,,,,,
234.625,0.125,234.625,0.125,11262,6,74,1,n1451-1,78,78,,,,,,,,,,
234.75,0.25,234.75,0.25,11268,12,58,5,n1468-1,78,78,,,,,,,,,,
234.75,0.25,234.75,0.25,11268,12,63,5,n1469-1,78,78,,,,,,,,,,
234.75,0.125,234.75,0.125,11268,6,75,1,n1452-1,78,78,,,,,,,,,,
234.875,0.125,234.875,0.125,11274,6,77,1,n1453-1,78,78,,,,,,,,,,
235.0,0.25,235.0,0.25,11280,12,58,5,n1470-1,78,78,,,,,,,,,,
235.0,0.25,235.0,0.25,11280,12,63,5,n1471-1,78,78,,,,,,,,,,
235.0,0.125,235.0,0.125,11280,6,79,1,n1454-1,78,78,,,,,,,,,,
235.125,0.125,235.125,0.125,11286,6,81,1,n1455-1,78,78,,,,,,,,,,
235.25,0.125,235.25,0.125,11292,6,82,1,n1456-1,78,78,,,,,,,,,,
235.25,0.25,235.25,0.25,11292,12,58,5,n1472-1,78,78,,,,,,,,,,
235.25,0.25,235.25,0.25,11292,12,63,5,n1473-1,78,78,,,,,,,,,,
235.375,0.125,235.375,0.125,11298,6,81,1,n1457-1,78,78,,,,,,,,,,
235.5,0.25,235.5,0.25,11304,12,58,5,n1474-1,78,78,,,,,,,,,,
235.5,0.25,235.5,0.25,11304,12,63,5,n1475-1,78,78,,,,,,,,,,
235.5,0.125,235.5,0.125,11304,6,82,1,n1458-1,78,78,,,,,,,,,,
235.625,0.125,235.625,0.125,11310,6,81,1,n1459-1,78,78,,,,,,,,,,
235.75,0.25,235.75,0.25,11316,12,63,5,n1477-1,78,78,,,,,,,,,,
235.75,0.125,235.75,0.125,11316,6,82,1,n1460-1,78,78,,,,,,,,,,
235.75,0.25,235.75,0.25,11316,12,58,5,n1476-1,78,78,,,,,,,,,,
235.875,0.125,235.875,0.125,11322,6,79,1,n1461-1,78,78,,,,,,,,,,
236.0,0.25,236.0,0.25,11328,12,58,5,n1483-1,79,79,1.75,2/4,I,Bb,I,I,I,,,M
236.0,0.25,236.0,0.25,11328,12,62,5,n1484-1,79,79,,,,,,,,,,
236.0,1.0,236.0,1.0,11328,48,77,1,n1478-1,79,79,,,,,,,,,,
236.25,0.25,236.25,0.25,11340,12,58,5,n1485-1,79,79,,,,,,,,,,
236.25,0.25,236.25,0.25,11340,12,62,5,n1486-1,79,79,,,,,,,,,,
236.5,0.25,236.5,0.25,11352,12,62,5,n1488-1,79,79,,,,,,,,,,
236.5,0.25,236.5,0.25,11352,12,58,5,n1487-1,79,79,,,,,,,,,,
236.75,0.25,236.75,0.25,11364,12,62,5,n1490-1,79,79,,,,,,,,,,
236.75,0.25,236.75,0.25,11364,12,58,5,n1489-1,79,79,,,,,,,,,,
237.0,0.25,237.0,0.25,11376,12,58,5,n1491-1,79,79,,,,,,,,,,
237.0,0.25,237.0,0.25,11376,12,62,5,n1492-1,79,79,,,,,,,,,,
237.25,0.25,237.25,0.25,11388,12,58,5,n1493-1,79,79,,,,,,,,,,
237.25,0.25,237.25,0.25,11388,12,62,5,n1494-1,79,79,,,,,,,,,,
237.25,0.25,237.25,0.25,11388,12,70,1,n1480-1,79,79,,,,,,,,,,
237.5,0.25,237.5,0.25,11400,12,62,5,n1496-1,79,79,,,,,,,,,,
237.5,0.25,237.5,0.25,11400,12,69,1,n1481-1,79,79,,,,,,,,,,
237.5,0.25,237.5,0.25,11400,12,58,5,n1495-1,79,79,,,,,,,,,,
237.75,0.25,237.75,0.25,11412,12,62,5,n1498-1,79,79,,,,,,,,,,
237.75,0.25,237.75,0.25,11412,12,68,1,n1482-1,79,79,,,,,,,,,,
237.75,0.25,237.75,0.25,11412,12,58,5,n1497-1,79,79,0.25,2/4,V7/IV,Bb,I,V7/IV,V,,,Mm7
238.0,0.25,238.0,0.25,11424,12,58,5,n1514-1,80,80,2.0,2/4,IV,Bb,I,IV,IV,,,M
238.0,0.25,238.0,0.25,11424,12,63,5,n1515-1,80,80,,,,,,,,,,
238.0,0.25,238.0,0.25,11424,12,67,1,n1499-1,80,80,,,,,,,,,,
238.25,0.25,238.25,0.25,11436,12,58,5,n1516-1,80,80,,,,,,,,,,
238.25,0.25,238.25,0.25,11436,12,63,5,n1517-1,80,80,,,,,,,,,,
238.25,0.125,238.25,0.125,11436,6,69,1,n1500-1,80,80,,,,,,,,,,
238.375,0.125,238.375,0.125,11442,6,70,1,n1501-1,80,80,,,,,,,,,,
238.5,0.125,238.5,0.125,11448,6,72,1,n1502-1,80,80,,,,,,,,,,
238.5,0.25,238.5,0.25,11448,12,58,5,n1518-1,80,80,,,,,,,,,,
238.5,0.25,238.5,0.25,11448,12,63,5,n1519-1,80,80,,,,,,,,,,
238.625,0.125,238.625,0.125,11454,6,74,1,n1503-1,80,80,,,,,,,,,,
