onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,xml_mn,mn,duration_qb,timesig,volta,label,globalkey,localkey,chord,special,numeral,cadence,phraseend,chord_type
316.5,0.5,316.5,0.5,2540,4,57,5,n1104-1,87,87,,,,,,,,,,,,
317.0,0.5,317.0,0.5,2544,4,52,5,n1105-1,87,87,1.0,2/4,,V,a,i,V,,V,,,M
317.0,0.5,317.0,0.5,2544,4,56,5,n1106-1,87,87,,,,,,,,,,,,
317.0,0.75,317.0,0.75,2544,6,71,1,n1098-1,87,87,,,,,,,,,,,,
317.5,0.5,317.5,0.5,2548,4,56,5,n1108-1,87,87,,,,,,,,,,,,
317.5,0.5,317.5,0.5,2548,4,52,5,n1107-1,87,87,,,,,,,,,,,,
317.75,0.125,317.75,0.125,2550,1,69,1,n1099-1,87,87,,,,,,,,,,,,
317.875,0.125,317.875,0.125,2551,1,71,1,n1100-1,87,87,,,,,,,,,,,,
318.0,1.0,318.0,1.0,2552,8,69,1,n1109-1,88,88,,,,,,,,,,,,
318.0,1.0,318.0,1.0,2552,8,57,5,n1111-1,88,88,,,,,,,,,,,,
318.0,1.0,318.0,1.0,2552,8,45,5,n1110-1,88,88,1.0,2/4,,i|PAC},a,i,i,,i,PAC,},m
319.0,0.5,319.0,0.5,2560,4,76,1,n941-2,X7,72,,,,,,,,,,,,
319.0,0.5,319.0,0.5,2560,4,72,1,n940-2,X7,72,2.0,2/4,,i.III{,a,i,III,,III,,{,M
319.5,0.5,319.5,0.5,2564,4,74,1,n942-2,X7,72,,,,,,,,,,,,
319.5,0.5,319.5,0.5,2564,4,77,1,n943-2,X7,72,,,,,,,,,,,,
320.0,0.5,320.0,0.5,2568,4,48,5,n953-2,73,73,,,,,,,,,,,,
320.0,0.5,320.0,0.5,2568,4,76,1,n945-2,73,73,,,,,,,,,,,,
320.0,0.5,320.0,0.5,2568,4,79,1,n946-2,73,73,,,,,,,,,,,,
320.5,0.5,320.5,0.5,2572,4,60,5,n954-2,73,73,,,,,,,,,,,,
320.5,0.5,320.5,0.5,2572,4,76,1,n947-2,73,73,,,,,,,,,,,,
320.5,0.5,320.5,0.5,2572,4,79,1,n948-2,73,73,,,,,,,,,,,,
321.0,0.5,321.0,0.5,2576,4,52,5,n955-2,73,73,1.0,2/4,,III6,a,i,III6,,III,,,M
321.0,0.5,321.0,0.5,2576,4,79,1,n950-2,73,73,,,,,,,,,,,,
321.0,0.0,321.0,0.0,2576,0,81,1,n949-2,73,73,,,,,,,,,,,,
321.5,0.25,321.5,0.25,2580,2,77,1,n951-2,73,73,,,,,,,,,,,,
321.5,0.5,321.5,0.5,2580,4,64,5,n956-2,73,73,,,,,,,,,,,,
321.75,0.25,321.75,0.25,2582,2,76,1,n952-2,73,73,,,,,,,,,,,,
322.0,0.5,322.0,0.5,2584,4,71,2,n962-2,74,74,,,,,,,,,,,,
322.0,1.0,322.0,1.0,2584,8,55,5,n964-2,74,74,1.0,2/4,,V/III|HC,a,i,V/III,,V,HC,,M
322.0,1.0,322.0,1.0,2584,8,74,1,n957-2,74,74,,,,,,,,,,,,
322.5,0.5,322.5,0.5,2588,4,67,2,n963-2,74,74,,,,,,,,,,,,
323.0,0.5,323.0,0.5,2592,4,72,1,n958-2,74,74,2.0,2/4,,III,a,i,III,,III,,,M
323.0,0.5,323.0,0.5,2592,4,76,1,n959-2,74,74,,,,,,,,,,,,
323.5,0.5,323.5,0.5,2596,4,77,1,n961-2,74,74,,,,,,,,,,,,
323.5,0.5,323.5,0.5,2596,4,74,1,n960-2,74,74,,,,,,,,,,,,
324.0,0.5,324.0,0.5,2600,4,48,5,n974-2,75,75,,,,,,,,,,,,
324.0,0.5,324.0,0.5,2600,4,79,1,n967-2,75,75,,,,,,,,,,,,
324.0,0.5,324.0,0.5,2600,4,76,1,n966-2,75,75,,,,,,,,,,,,
324.5,0.5,324.5,0.5,2604,4,60,5,n975-2,75,75,,,,,,,,,,,,
324.5,0.5,324.5,0.5,2604,4,76,1,n968-2,75,75,,,,,,,,,,,,
324.5,0.5,324.5,0.5,2604,4,79,1,n969-2,75,75,,,,,,,,,,,,
325.0,0.5,325.0,0.5,2608,4,79,1,n971-2,75,75,,,,,,,,,,,,
325.0,0.5,325.0,0.5,2608,4,52,5,n976-2,75,75,1.0,2/4,,III6,a,i,III6,,III,,,M
325.0,0.0,325.0,0.0,2608,0,81,1,n970-2,75,75,,,,,,,,,,,,
325.5,0.5,325.5,0.5,2612,4,64,5,n977-2,75,75,,,,,,,,,,,,
325.5,0.25,325.5,0.25,2612,2,77,1,n972-2,75,75,,,,,,,,,,,,
325.75,0.25,325.75,0.25,2614,2,76,1,n973-2,75,75,,,,,,,,,,,,
326.0,1.0,326.0,1.0,2616,8,55,5,n984-2,76,76,1.0,2/4,,V/III|HC,a,i,V/III,,V,HC,,M
326.0,1.0,326.0,1.0,2616,8,71,1,n978-2,76,76,,,,,,,,,,,,
326.0,1.0,326.0,1.0,2616,8,74,1,n979-2,76,76,,,,,,,,,,,,
327.0,0.5,327.0,0.5,2624,4,72,1,n981-2,76,76,,,,,,,,,,,,
327.0,0.5,327.0,0.5,2624,4,69,1,n980-2,76,76,2.0,2/4,,i,a,i,i,,i,,,m
327.5,0.5,327.5,0.5,2628,4,71,1,n982-2,76,76,,,,,,,,,,,,
327.5,0.5,327.5,0.5,2628,4,74,1,n983-2,76,76,,,,,,,,,,,,
328.0,0.5,328.0,0.5,2632,4,72,1,n986-2,77,77,,,,,,,,,,,,
328.0,0.5,328.0,0.5,2632,4,76,1,n987-2,77,77,,,,,,,,,,,,
328.0,0.5,328.0,0.5,2632,4,45,5,n994-2,77,77,,,,,,,,,,,,
328.5,0.5,328.5,0.5,2636,4,72,1,n988-2,77,77,,,,,,,,,,,,
328.5,0.5,328.5,0.5,2636,4,76,1,n989-2,77,77,,,,,,,,,,,,
328.5,0.5,328.5,0.5,2636,4,57,5,n995-2,77,77,,,,,,,,,,,,
329.0,0.5,329.0,0.5,2640,4,76,1,n991-2,77,77,,,,,,,,,,,,
329.0,0.5,329.0,0.5,2640,4,48,5,n996-2,77,77,1.0,2/4,,i6,a,i,i6,,i,,,m
329.0,0.0,329.0,0.0,2640,0,77,1,n990-2,77,77,,,,,,,,,,,,
329.5,0.5,329.5,0.5,2644,4,60,5,n997-2,77,77,,,,,,,,,,,,
329.5,0.25,329.5,0.25,2644,2,74,1,n992-2,77,77,,,,,,,,,,,,
329.75,0.25,329.75,0.25,2646,2,72,1,n993-2,77,77,,,,,,,,,,,,
330.0,1.0,330.0,1.0,2648,8,52,5,n1005-2,78,78,1.0,2/4,,V|HC,a,i,V,,V,HC,,M
330.0,1.0,330.0,1.0,2648,8,71,1,n998-2,78,78,,,,,,,,,,,,
330.0,0.5,330.0,0.5,2648,4,68,2,n1003-2,78,78,,,,,,,,,,,,
330.5,0.5,330.5,0.5,2652,4,64,2,n1004-2,78,78,,,,,,,,,,,,
331.0,0.5,331.0,0.5,2656,4,72,1,n1000-2,78,78,,,,,,,,,,,,
331.0,0.5,331.0,0.5,2656,4,69,1,n999-2,78,78,2.0,2/4,,i,a,i,i,,i,,,m
331.5,0.5,331.5,0.5,2660,4,74,1,n1002-2,78,78,,,,,,,,,,,,
331.5,0.5,331.5,0.5,2660,4,71,1,n1001-2,78,78,,,,,,,,,,,,
332.0,0.5,332.0,0.5,2664,4,72,1,n1007-2,79,79,,,,,,,,,,,,
332.0,0.5,332.0,0.5,2664,4,76,1,n1008-2,79,79,,,,,,,,,,,,
332.0,0.5,332.0,0.5,2664,4,45,5,n1015-2,79,79,,,,,,,,,,,,
332.5,0.5,332.5,0.5,2668,4,76,1,n1010-2,79,79,,,,,,,,,,,,
332.5,0.5,332.5,0.5,2668,4,72,1,n1009-2,79,79,,,,,,,,,,,,
332.5,0.5,332.5,0.5,2668,4,57,5,n1016-2,79,79,,,,,,,,,,,,
333.0,0.0,333.0,0.0,2672,0,77,1,n1011-2,79,79,,,,,,,,,,,,
333.0,0.5,333.0,0.5,2672,4,48,5,n1017-2,79,79,1.0,2/4,,i6,a,i,i6,,i,,,m
333.0,0.5,333.0,0.5,2672,4,76,1,n1012-2,79,79,,,,,,,,,,,,
333.5,0.5,333.5,0.5,2676,4,60,5,n1018-2,79,79,,,,,,,,,,,,
333.5,0.25,333.5,0.25,2676,2,74,1,n1013-2,79,79,,,,,,,,,,,,
333.75,0.25,333.75,0.25,2678,2,72,1,n1014-2,79,79,,,,,,,,,,,,
334.0,1.0,334.0,1.0,2680,8,71,1,n1020-2,80,80,,,,,,,,,,,,
334.0,1.0,334.0,1.0,2680,8,68,1,n1019-2,80,80,,,,,,,,,,,,
334.0,1.0,334.0,1.0,2680,8,52,5,n1025-2,80,80,1.0,2/4,,V|HC},a,i,V,,V,HC,},M
335.0,0.0,335.0,0.0,2688,0,71,1,n1021-2,80,80,,,,,,,,,,,,
335.0,0.5,335.0,0.5,2688,4,69,1,n1022-2,80,80,7.0,2/4,,i{,a,i,i,,i,,{,m
335.5,0.25,335.5,0.25,2692,2,68,1,n1023-2,80,80,,,,,,,,,,,,
335.75,0.25,335.75,0.25,2694,2,69,1,n1024-2,80,80,,,,,,,,,,,,
336.0,0.5,336.0,0.5,2696,4,57,5,n1033-2,81,81,,,,,,,,,,,,
336.0,0.5,336.0,0.5,2696,4,72,1,n1027-2,81,81,,,,,,,,,,,,
336.5,0.5,336.5,0.5,2700,4,60,5,n1034-2,81,81,,,,,,,,,,,,
336.5,0.5,336.5,0.5,2700,4,64,5,n1035-2,81,81,,,,,,,,,,,,
337.0,0.5,337.0,0.5,2704,4,60,5,n1036-2,81,81,,,,,,,,,,,,
337.0,0.5,337.0,0.5,2704,4,64,5,n1037-2,81,81,,,,,,,,,,,,
337.0,0.5,337.0,0.5,2704,4,72,1,n1030-2,81,81,,,,,,,,,,,,
337.0,0.0,337.0,0.0,2704,0,74,1,n1029-2,81,81,,,,,,,,,,,,
337.5,0.5,337.5,0.5,2708,4,60,5,n1038-2,81,81,,,,,,,,,,,,
337.5,0.25,337.5,0.25,2708,2,71,1,n1031-2,81,81,,,,,,,,,,,,
337.5,0.5,337.5,0.5,2708,4,64,5,n1039-2,81,81,,,,,,,,,,,,
337.75,0.25,337.75,0.25,2710,2,72,1,n1032-2,81,81,,,,,,,,,,,,
338.0,0.5,338.0,0.5,2712,4,76,1,n1040-2,82,82,,,,,,,,,,,,
338.0,0.5,338.0,0.5,2712,4,57,5,n1046-2,82,82,,,,,,,,,,,,
338.5,0.5,338.5,0.5,2716,4,64,5,n1048-2,82,82,,,,,,,,,,,,
338.5,0.5,338.5,0.5,2716,4,60,5,n1047-2,82,82,,,,,,,,,,,,
339.0,0.0,339.0,0.0,2720,0,77,1,n1042-2,82,82,,,,,,,,,,,,
339.0,0.5,339.0,0.5,2720,4,64,5,n1050-2,82,82,,,,,,,,,,,,
339.0,0.5,339.0,0.5,2720,4,60,5,n1049-2,82,82,,,,,,,,,,,,
339.0,0.5,339.0,0.5,2720,4,76,1,n1043-2,82,82,,,,,,,,,,,,
339.5,0.5,339.5,0.5,2724,4,60,5,n1051-2,82,82,,,,,,,,,,,,
339.5,0.5,339.5,0.5,2724,4,64,5,n1052-2,82,82,,,,,,,,,,,,
339.5,0.25,339.5,0.25,2724,2,75,1,n1044-2,82,82,,,,,,,,,,,,
339.75,0.25,339.75,0.25,2726,2,76,1,n1045-2,82,82,,,,,,,,,,,,
340.0,0.5,340.0,0.5,2728,4,57,5,n1061-2,83,83,,,,,,,,,,,,
340.0,0.5,340.0,0.5,2728,4,81,1,n1054-2,83,83,,,,,,,,,,,,
340.0,0.0,340.0,0.0,2728,0,83,1,n1053-2,83,83,,,,,,,,,,,,
340.5,0.5,340.5,0.5,2732,4,60,5,n1062-2,83,83,,,,,,,,,,,,
340.5,0.5,340.5,0.5,2732,4,64,5,n1063-2,83,83,,,,,,,,,,,,
340.5,0.25,340.5,0.25,2732,2,80,1,n1055-2,83,83,,,,,,,,,,,,
340.75,0.25,340.75,0.25,2734,2,81,1,n1056-2,83,83,,,,,,,,,,,,
341.0,0.5,341.0,0.5,2736,4,57,5,n1064-2,83,83,,,,,,,,,,,,
341.0,0.5,341.0,0.5,2736,4,81,1,n1058-2,83,83,,,,,,,,,,,,
341.0,0.0,341.0,0.0,2736,0,83,1,n1057-2,83,83,,,,,,,,,,,,
341.5,0.5,341.5,0.5,2740,4,60,5,n1065-2,83,83,,,,,,,,,,,,
341.5,0.5,341.5,0.5,2740,4,64,5,n1066-2,83,83,,,,,,,,,,,,
341.5,0.25,341.5,0.25,2740,2,80,1,n1059-2,83,83,,,,,,,,,,,,
341.75,0.25,341.75,0.25,2742,2,81,1,n1060-2,83,83,,,,,,,,,,,,
342.0,1.0,342.0,1.0,2744,8,84,1,n1067-2,84,84,,,,,,,,,,,,
342.0,0.5,342.0,0.5,2744,4,53,5,n1070-2,84,84,2.0,2/4,,Ger6,a,i,Ger6,Ger,vii,,,Ger
342.5,0.5,342.5,0.5,2748,4,57,5,n1071-2,84,84,,,,,,,,,,,,
342.5,0.5,342.5,0.5,2748,4,63,5,n1072-2,84,84,,,,,,,,,,,,
343.0,0.5,343.0,0.5,2752,4,57,5,n1073-2,84,84,,,,,,,,,,,,
343.0,0.5,343.0,0.5,2752,4,63,5,n1074-2,84,84,,,,,,,,,,,,
343.0,0.5,343.0,0.5,2752,4,81,1,n1068-2,84,84,,,,,,,,,,,,
343.5,0.5,343.5,0.5,2756,4,57,5,n1075-2,84,84,,,,,,,,,,,,
343.5,0.5,343.5,0.5,2756,4,83,1,n1069-2,84,84,,,,,,,,,,,,
343.5,0.5,343.5,0.5,2756,4,63,5,n1076-2,84,84,,,,,,,,,,,,
344.0,0.5,344.0,0.5,2760,4,84,1,n1077-2,85,85,,,,,,,,,,,,
344.0,0.5,344.0,0.5,2760,4,52,5,n1081-2,85,85,1.0,2/4,,V(64),a,i,V(64),,V,,,M
344.5,0.5,344.5,0.5,2764,4,57,5,n1082-2,85,85,,,,,,,,,,,,
344.5,0.5,344.5,0.5,2764,4,83,1,n1078-2,85,85,,,,,,,,,,,,
344.5,0.5,344.5,0.5,2764,4,64,5,n1083-2,85,85,,,,,,,,,,,,
345.0,0.5,345.0,0.5,2768,4,50,5,n1084-2,85,85,1.0,2/4,,#viio43,a,i,#viio43,,#vii,,,o7
345.0,0.5,345.0,0.5,2768,4,81,1,n1079-2,85,85,,,,,,,,,,,,
345.5,0.5,345.5,0.5,2772,4,53,5,n1085-2,85,85,,,,,,,,,,,,
345.5,0.5,345.5,0.5,2772,4,59,5,n1086-2,85,85,,,,,,,,,,,,
345.5,0.5,345.5,0.5,2772,4,80,1,n1080-2,85,85,,,,,,,,,,,,
346.0,0.5,346.0,0.5,2776,4,81,1,n1087-2,86,86,,,,,,,,,,,,
346.0,0.5,346.0,0.5,2776,4,48,5,n1091-2,86,86,1.0,2/4,,i6,a,i,i6,,i,,,m
346.5,0.5,346.5,0.5,2780,4,76,1,n1088-2,86,86,,,,,,,,,,,,
346.5,0.5,346.5,0.5,2780,4,57,5,n1093-2,86,86,,,,,,,,,,,,
346.5,0.5,346.5,0.5,2780,4,52,5,n1092-2,86,86,,,,,,,,,,,,
347.0,0.5,347.0,0.5,2784,4,77,1,n1089-2,86,86,,,,,,,,,,,,
347.0,0.5,347.0,0.5,2784,4,50,5,n1094-2,86,86,1.0,2/4,,iio6,a,i,iio6,,ii,,,o
347.5,0.5,347.5,0.5,2788,4,59,5,n1096-2,86,86,,,,,,,,,,,,
347.5,0.5,347.5,0.5,2788,4,53,5,n1095-2,86,86,,,,,,,,,,,,
347.5,0.5,347.5,0.5,2788,4,74,1,n1090-2,86,86,,,,,,,,,,,,
348.0,1.0,348.0,1.0,2792,8,72,1,n1097-2,87,87,,,,,,,,,,,,
348.0,0.5,348.0,0.5,2792,4,57,5,n1102-2,87,87,,,,,,,,,,,,
348.0,0.5,348.0,0.5,2792,4,52,5,n1101-2,87,87,1.0,2/4,,V(64),a,i,V(64),,V,,,M
348.5,0.5,348.5,0.5,2796,4,57,5,n1104-2,87,87,,,,,,,,,,,,
348.5,0.5,348.5,0.5,2796,4,52,5,n1103-2,87,87,,,,,,,,,,,,
349.0,0.75,349.0,0.75,2800,6,71,1,n1098-2,87,87,,,,,,,,,,,,
349.0,0.5,349.0,0.5,2800,4,56,5,n1106-2,87,87,,,,,,,,,,,,
349.0,0.5,349.0,0.5,2800,4,52,5,n1105-2,87,87,1.0,2/4,,V,a,i,V,,V,,,M
349.5,0.5,349.5,0.5,2804,4,52,5,n1107-2,87,87,,,,,,,,,,,,
349.5,0.5,349.5,0.5,2804,4,56,5,n1108-2,87,87,,,,,,,,,,,,
349.75,0.125,349.75,0.125,2806,1,69,1,n1099-2,87,87,,,,,,,,,,,,
349.875,0.125,349.875,0.125,2807,1,71,1,n1100-2,87,87,,,,,,,,,,,,
350.0,1.0,350.0,1.0,2808,8,57,5,n1111-2,88,88,,,,,,,,,,,,
350.0,1.0,350.0,1.0,2808,8,69,1,n1109-2,88,88,,,,,,,,,,,,
350.0,1.0,350.0,1.0,2808,8,45,5,n1110-2,88,88,1.0,2/4,,i|PAC},a,i,i,,i,PAC,},m
351.0,0.25,351.0,0.25,2816,2,69,1,n1112-1,X8,88,5.0,2/4,,I.I{,a,I,I,,I,,{,M
351.25,0.25,351.25,0.25,2818,2,81,1,n1113-1,X8,88,,,,,,,,,,,,
351.5,0.25,351.5,0.25,2820,2,71,1,n1114-1,X8,88,,,,,,,,,,,,
351.75,0.25,351.75,0.25,2822,2,83,1,n1115-1,X8,88,,,,,,,,,,,,
352.0,0.0,352.0,0.0,2824,0,52,5,n1126-1,89,89,,,,,,,,,,,,
352.0,0.0,352.0,0.0,2824,0,49,5,n1125-1,89,89,,,,,,,,,,,,
352.0,0.0,352.0,0.0,2824,0,45,5,n1124-1,89,89,,,,,,,,,,,,
352.0,0.5,352.0,0.5,2824,4,57,5,n1127-1,89,89,,,,,,,,,,,,
352.0,0.25,352.0,0.25,2824,2,73,1,n1117-1,89,89,,,,,,,,,,,,
352.25,0.25,352.25,0.25,2826,2,85,1,n1118-1,89,89,,,,,,,,,,,,
352.5,0.5,352.5,0.5,2828,4,57,5,n1128-1,89,89,,,,,,,,,,,,
353.0,0.5,353.0,0.5,2832,4,57,5,n1129-1,89,89,,,,,,,,,,,,
353.0,0.25,353.0,0.25,2832,2,69,1,n1120-1,89,89,,,,,,,,,,,,
353.25,0.25,353.25,0.25,2834,2,81,1,n1121-1,89,89,,,,,,,,,,,,
353.5,0.25,353.5,0.25,2836,2,71,1,n1122-1,89,89,,,,,,,,,,,,
353.5,0.5,353.5,0.5,2836,4,57,5,n1130-1,89,89,,,,,,,,,,,,
353.75,0.25,353.75,0.25,2838,2,83,1,n1123-1,89,89,,,,,,,,,,,,
354.0,0.5,354.0,0.5,2840,4,57,5,n1142-1,90,90,,,,,,,,,,,,
354.0,0.0,354.0,0.0,2840,0,52,5,n1141-1,90,90,,,,,,,,,,,,
354.0,0.0,354.0,0.0,2840,0,49,5,n1140-1,90,90,,,,,,,,,,,,
354.0,0.0,354.0,0.0,2840,0,45,5,n1139-1,90,90,,,,,,,,,,,,
354.0,0.25,354.0,0.25,2840,2,73,1,n1131-1,90,90,,,,,,,,,,,,
354.25,0.25,354.25,0.25,2842,2,85,1,n1132-1,90,90,,,,,,,,,,,,
354.5,0.5,354.5,0.5,2844,4,57,5,n1143-1,90,90,,,,,,,,,,,,
354.5,0.25,354.5,0.25,2844,2,71,1,n1133-1,90,90,,,,,,,,,,,,
354.75,0.25,354.75,0.25,2846,2,83,1,n1134-1,90,90,,,,,,,,,,,,
355.0,0.25,355.0,0.25,2848,2,69,1,n1135-1,90,90,,,,,,,,,,,,
355.0,0.5,355.0,0.5,2848,4,57,5,n1144-1,90,90,,,,,,,,,,,,
355.25,0.25,355.25,0.25,2850,2,81,1,n1136-1,90,90,,,,,,,,,,,,
355.5,0.25,355.5,0.25,2852,2,68,1,n1137-1,90,90,,,,,,,,,,,,
355.5,0.5,355.5,0.5,2852,4,57,5,n1145-1,90,90,,,,,,,,,,,,
355.75,0.25,355.75,0.25,2854,2,80,1,n1138-1,90,90,,,,,,,,,,,,
356.0,0.0,356.0,0.0,2856,0,38,5,n1154-1,91,91,1.0,2/4,,IV,a,I,IV,,IV,,,M
356.0,0.0,356.0,0.0,2856,0,45,5,n1156-1,91,91,,,,,,,,,,,,
356.0,0.5,356.0,0.5,2856,4,50,5,n1157-1,91,91,,,,,,,,,,,,
356.0,0.25,356.0,0.25,2856,2,66,1,n1146-1,91,91,,,,,,,,,,,,
356.0,0.0,356.0,0.0,2856,0,42,5,n1155-1,91,91,,,,,,,,,,,,
356.25,0.25,356.25,0.25,2858,2,78,1,n1147-1,91,91,,,,,,,,,,,,
356.5,0.5,356.5,0.5,2860,4,50,5,n1158-1,91,91,,,,,,,,,,,,
356.5,0.25,356.5,0.25,2860,2,68,1,n1148-1,91,91,,,,,,,,,,,,
356.75,0.25,356.75,0.25,2862,2,80,1,n1149-1,91,91,,,,,,,,,,,,
357.0,0.0,357.0,0.0,2864,0,39,5,n1159-1,91,91,1.0,2/4,,V65/V,a,I,V65/V,,V,,,Mm7
357.0,0.0,357.0,0.0,2864,0,42,5,n1160-1,91,91,,,,,,,,,,,,
357.0,0.0,357.0,0.0,2864,0,45,5,n1161-1,91,91,,,,,,,,,,,,
357.0,0.5,357.0,0.5,2864,4,51,5,n1162-1,91,91,,,,,,,,,,,,
357.0,0.25,357.0,0.25,2864,2,69,1,n1150-1,91,91,,,,,,,,,,,,
357.25,0.25,357.25,0.25,2866,2,81,1,n1151-1,91,91,,,,,,,,,,,,
357.5,0.25,357.5,0.25,2868,2,71,1,n1152-1,91,91,,,,,,,,,,,,
357.5,0.5,357.5,0.5,2868,4,51,5,n1163-1,91,91,,,,,,,,,,,,
357.75,0.25,357.75,0.25,2870,2,83,1,n1153-1,91,91,,,,,,,,,,,,
358.0,0.0,358.0,0.0,2872,0,44,5,n1173-1,92,92,,,,,,,,,,,,
358.0,0.0,358.0,0.0,2872,0,40,5,n1172-1,92,92,2.0,2/4,,V|HC,a,I,V,,V,HC,,M
358.0,0.5,358.0,0.5,2872,4,52,5,n1175-1,92,92,,,,,,,,,,,,
358.0,0.25,358.0,0.25,2872,2,68,1,n1164-1,92,92,,,,,,,,,,,,
358.0,0.0,358.0,0.0,2872,0,47,5,n1174-1,92,92,,,,,,,,,,,,
358.25,0.25,358.25,0.25,2874,2,80,1,n1165-1,92,92,,,,,,,,,,,,
358.5,0.5,358.5,0.5,2876,4,52,5,n1176-1,92,92,,,,,,,,,,,,
358.5,0.25,358.5,0.25,2876,2,64,1,n1166-1,92,92,,,,,,,,,,,,
358.75,0.25,358.75,0.25,2878,2,76,1,n1167-1,92,92,,,,,,,,,,,,
359.0,0.5,359.0,0.5,2880,4,52,5,n1177-1,92,92,,,,,,,,,,,,
359.0,0.25,359.0,0.25,2880,2,69,1,n1168-1,92,92,,,,,,,,,,,,
359.25,0.25,359.25,0.25,2882,2,81,1,n1169-1,92,92,,,,,,,,,,,,
359.5,0.5,359.5,0.5,2884,4,52,5,n1178-1,92,92,,,,,,,,,,,,
359.5,0.25,359.5,0.25,2884,2,71,1,n1170-1,92,92,,,,,,,,,,,,
359.75,0.25,359.75,0.25,2886,2,83,1,n1171-1,92,92,,,,,,,,,,,,
360.0,0.0,360.0,0.0,2888,0,52,5,n1188-1,93,93,,,,,,,,,,,,
360.0,0.25,360.0,0.25,2888,2,73,1,n1179-1,93,93,,,,,,,,,,,,
360.0,0.0,360.0,0.0,2888,0,45,5,n1186-1,93,93,4.0,2/4,,I,a,I,I,,I,,,M
360.0,0.5,360.0,0.5,2888,4,57,5,n1189-1,93,93,,,,,,,,,,,,
360.0,0.0,360.0,0.0,2888,0,49,5,n1187-1,93,93,,,,,,,,,,,,
360.25,0.25,360.25,0.25,2890,2,85,1,n1180-1,93,93,,,,,,,,,,,,
360.5,0.5,360.5,0.5,2892,4,57,5,n1190-1,93,93,,,,,,,,,,,,
361.0,0.5,361.0,0.5,2896,4,57,5,n1191-1,93,93,,,,,,,,,,,,
361.0,0.25,361.0,0.25,2896,2,69,1,n1182-1,93,93,,,,,,,,,,,,
361.25,0.25,361.25,0.25,2898,2,81,1,n1183-1,93,93,,,,,,,,,,,,
361.5,0.5,361.5,0.5,2900,4,57,5,n1192-1,93,93,,,,,,,,,,,,
361.5,0.25,361.5,0.25,2900,2,71,1,n1184-1,93,93,,,,,,,,,,,,
361.75,0.25,361.75,0.25,2902,2,83,1,n1185-1,93,93,,,,,,,,,,,,
362.0,0.0,362.0,0.0,2904,0,45,5,n1201-1,94,94,,,,,,,,,,,,
362.0,0.0,362.0,0.0,2904,0,49,5,n1202-1,94,94,,,,,,,,,,,,
362.0,0.5,362.0,0.5,2904,4,57,5,n1204-1,94,94,,,,,,,,,,,,
362.0,0.0,362.0,0.0,2904,0,52,5,n1203-1,94,94,,,,,,,,,,,,
362.0,0.25,362.0,0.25,2904,2,73,1,n1193-1,94,94,,,,,,,,,,,,
362.25,0.25,362.25,0.25,2906,2,85,1,n1194-1,94,94,,,,,,,,,,,,
362.5,0.25,362.5,0.25,2908,2,71,1,n1195-1,94,94,,,,,,,,,,,,
362.5,0.5,362.5,0.5,2908,4,57,5,n1205-1,94,94,,,,,,,,,,,,
362.75,0.25,362.75,0.25,2910,2,83,1,n1196-1,94,94,,,,,,,,,,,,
363.0,0.5,363.0,0.5,2912,4,57,5,n1206-1,94,94,,,,,,,,,,,,
363.0,0.25,363.0,0.25,2912,2,69,1,n1197-1,94,94,,,,,,,,,,,,
363.25,0.25,363.25,0.25,2914,2,81,1,n1198-1,94,94,,,,,,,,,,,,
363.5,0.25,363.5,0.25,2916,2,68,1,n1199-1,94,94,,,,,,,,,,,,
363.5,0.5,363.5,0.5,2916,4,57,5,n1207-1,94,94,,,,,,,,,,,,
363.75,0.25,363.75,0.25,2918,2,80,1,n1200-1,94,94,,,,,,,,,,,,
364.0,0.0,364.0,0.0,2920,0,38,5,n1216-1,95,95,1.0,2/4,,ii65,a,I,ii65,,ii,,,mm7
364.0,0.0,364.0,0.0,2920,0,42,5,n1217-1,95,95,,,,,,,,,,,,
364.0,0.0,364.0,0.0,2920,0,45,5,n1218-1,95,95,,,,,,,,,,,,
364.0,0.5,364.0,0.5,2920,4,50,5,n1219-1,95,95,,,,,,,,,,,,
364.0,0.25,364.0,0.25,2920,2,66,1,n1208-1,95,95,,,,,,,,,,,,
364.25,0.25,364.25,0.25,2922,2,78,1,n1209-1,95,95,,,,,,,,,,,,
364.5,0.25,364.5,0.25,2924,2,71,1,n1210-1,95,95,,,,,,,,,,,,
364.5,0.5,364.5,0.5,2924,4,50,5,n1220-1,95,95,,,,,,,,,,,,
364.75,0.25,364.75,0.25,2926,2,83,1,n1211-1,95,95,,,,,,,,,,,,
365.0,0.0,365.0,0.0,2928,0,40,5,n1221-1,95,95,1.0,2/4,,V,a,I,V,,V,,,M
365.0,0.5,365.0,0.5,2928,4,52,5,n1224-1,95,95,,,,,,,,,,,,
365.0,0.0,365.0,0.0,2928,0,47,5,n1223-1,95,95,,,,,,,,,,,,
365.0,0.0,365.0,0.0,2928,0,44,5,n1222-1,95,95,,,,,,,,,,,,
365.0,0.25,365.0,0.25,2928,2,68,1,n1212-1,95,95,,,,,,,,,,,,
365.25,0.25,365.25,0.25,2930,2,80,1,n1213-1,95,95,,,,,,,,,,,,
365.5,0.25,365.5,0.25,2932,2,64,1,n1214-1,95,95,,,,,,,,,,,,
365.5,0.5,365.5,0.5,2932,4,52,5,n1225-1,95,95,,,,,,,,,,,,
